Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
foodCropCorn,items,Farming,,,"[DECEA3]Crop:[ffffff] Corn",,"Maiskolben","Mazorca de maíz","Épi de maïs","Pannocchia cotta","トウモロコシの穂","옥수수 한 대","Świeża kukurydza","Espiga de Milho","Кукурузный початок","Mısır Başağı","玉米穗","玉米穗"
foodCropGraceCorn,items,Farming,,,"[DECEA3]Crop:[ffffff] Super Corn",,"Super-Maiskolben","Supermazorca de maíz","Épi de super maïs","Pannocchia super","スーパートウモロコシの穂","슈퍼 옥수수 한 대","Świeża super kukurydza","Espiga de Supermilho","Початок суперкукурузы","Süper Mısır Başağı","超级玉米穗","超級玉米穗"
foodCropMushrooms,items,Farming,,,"[DECEA3]Crop:[ffffff] Mushrooms",,"Pilze","Setas","Champignons","Funghi","マッシュルーム","버섯","Grzyby","Cogumelos","Грибы","Mantarlar","蘑菇","蘑菇"
foodCropPotato,items,Farming,,,"[DECEA3]Crop:[ffffff] Potato",,"Kartoffel","Patata","Pomme de terre","Patata","ジャガイモ","감자","Ziemniak","Batata","Картофель","Patates","土豆","土豆"
foodCropPumpkin,items,Farming,,,"[DECEA3]Crop:[ffffff] Pumpkin",,"Kürbis","Calabaza","Citrouille","Zucca","カボチャ","호박","Dynia","Abóbora","Тыква","Bal Kabağı","南瓜","南瓜"
foodCropYuccaFruit,items,Farming,,,"[DECEA3]Crop:[ffffff] Yucca Fruit",,"Yucca-Frucht","Yuca","Yucca","Frutto di yucca","ユッカフルーツ","유카 열매","Owoc jukki","Fruta de Yucca","Юкка","Avize Ağacı Meyvesi","丝兰果实","絲蘭果"
plantedAloe1,blocks,Block,,,"[DECEA3]Seed[ffffff] Aloe Vera",,"Aloe Vera (Samen)","Aloe vera (semilla)","Aloe vera (graine)","Aloe vera (seme)","アロエベラ（種子）","알로에베라 (씨앗)","Aloes (nasiono)","Babosa (semente)","Алоэ вера (семя)","Aloe Vera (Tohum)","芦荟（种子）","蘆薈（種子）"
plantedAloe2,blocks,Block,,,"[DECEA3]Growing[ffffff] Aloe Vera",,"Aloe Vera (Anbau)","Aloe vera (creciendo)","Aloe vera (pousse)","Aloe vera (in crescita)","アロエベラ（生育中）","알로에베라 (성장 중)","Aloes (rosnący)","Babosa (cultivo)","Алоэ вера (растет)","Aloe Vera (Yetişen)","芦荟（生长中）","蘆薈（生長中）"
plantedAloe3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Aloe Vera",,"Aloe-Vera-Pflanze [00ff00](Ernte)","Planta de aloe vera [00ff00](cosecha)","Plant d'aloe vera [00ff00](récolter)","Pianta di aloe vera [00ff00](raccolto)","アロエベラプラント [00ff00](収穫)","알로에베라 [00ff00](수확하다)","Aloes — roślina [00ff00](zebrać)","Planta de babosa [00ff00](colheita)","Растение «Алоэ вера» [00ff00](Собирать)","Aloe Vera Bitkisi [00ff00](hasat)","芦荟植株 [00ff00](收成)","蘆薈植株 [00ff00](收成)"
plantedBlueberry1,blocks,Block,,,"[DECEA3]Seed[ffffff] Blueberry",,"Heidelbeeren (Samen)","Mora (semilla)","Myrtille (graine)","Mirtilli (seme)","ブルーベリー（種子）","블루베리 (씨앗)","Czarna jagoda (nasiono)","Mirtilo (semente)","Черника (семя)","Yabanmersini (Tohum)","蓝莓（种子）","藍莓（種子）"
plantedBlueberry2,blocks,Block,,,"[DECEA3]Growing[ffffff] Blueberry",,"Heidelbeeren (Anbau)","Mora (creciendo)","Myrtille (pousse)","Mirtilli (in crescita)","ブルーベリー（生育中）","블루베리 (성장 중)","Czarna jagoda (rosnąca)","Mirtilo (cultivo)","Черника (растет)","Yabanmersini (Yetişen)","蓝莓（生长中）","藍莓（生長中）"
plantedBlueberry3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Blueberry",,"Heidelbeerpflanze [00ff00](Ernte)","Planta de moras [00ff00](cosecha)","Plant de myrtille [00ff00](récolter)","Pianta di mirtilli [00ff00](raccolto)","ブルーベリープラント [00ff00](収穫)","블루베리 [00ff00](수확하다)","Czarna jagoda — roślina [00ff00](zebrać)","Planta de mirtilo [00ff00](colheita)","Растение «Черника» [00ff00](Собирать)","Yabanmersini Bitkisi [00ff00](hasat)","蓝莓植株 [00ff00](收成)","藍莓植株 [00ff00](收成)"
plantedChrysanthemum1,blocks,Block,,,"[DECEA3]Seed[ffffff] Chrysanthemum",,"Chrysantheme (Samen)","Crisantemo (semilla)","Chrysanthème (graine)","Crisantemo (seme)","菊（種子）","국화 (씨앗)","Chryzantema (nasiono)","Crisântemo (semente)","Хризантема (семя)","Krizantem (Tohum)","菊花（种子）","菊花（種子）"
plantedChrysanthemum2,blocks,Block,,,"[DECEA3]Growing[ffffff] Chrysanthemum",,"Chrysantheme (Anbau)","Crisantemo (creciendo)","Chrysanthème (pousse)","Crisantemo (in crescita)","菊（生育中）","국화 (성장 중)","Chryzantema (rosnąca)","Crisântemo (cultivo)","Хризантема (растет)","Krizantem (Yetişen)","菊花（生长中）","菊花（生長中）"
plantedChrysanthemum3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Chrysanthemum",,"Chrysantheme [00ff00](Ernte)","Crisantemo [00ff00](cosecha)","Chrysanthème [00ff00](récolter)","Crisantemo [00ff00](raccolto)","菊 [00ff00](収穫)","국화 [00ff00](수확하다)","Chryzantema [00ff00](zebrać)","Crisântemo [00ff00](colheita)","Хризантема [00ff00](Собирать)","Krizantem [00ff00](hasat)","菊花 [00ff00](收成)","菊花 [00ff00](收成)"
plantedCoffee1,blocks,Block,,,"[DECEA3]Seed[ffffff] Coffee",,"Kaffee (Samen)","Café (semilla)","Café (grain)","Caffè (seme)","コーヒー（種子）","커피 (씨앗)","Kawa (nasiono)","Café (semente)","Кофейное дерево (семя)","Kahve (Tohum)","咖啡（种子）","咖啡（種子）"
plantedCoffee2,blocks,Block,,,"[DECEA3]Growing[ffffff] Coffee",,"Kaffee (Anbau)","Café (creciendo)","Café (pousse)","Caffè (in crescita)","コーヒー（生育中）","커피 (성장 중)","Kawa (rosnąca)","Café (cultivo)","Кофейное дерево (растет)","Kahve (Yetişen)","咖啡（生长中）","咖啡（生長中）"
plantedCoffee3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Coffee",,"Kaffeepflanze [00ff00](Ernte)","Planta de café [00ff00](cosecha)","Plant de café [00ff00](récolter)","Pianta di caffè [00ff00](raccolto)","コーヒープラント [00ff00](収穫)","커피 [00ff00](수확하다)","Kawa — roślina [00ff00](zebrać)","Planta de café [00ff00](colheita)","Растение «Кофейное дерево» [00ff00](Собирать)","Kahve Bitkisi [00ff00](hasat)","咖啡植株 [00ff00](收成)","咖啡樹 [00ff00](收成)"
plantedCorn1,blocks,Block,,,"[DECEA3]Seed[ffffff] Corn",,"Mais (Samen)","Maíz (semilla)","Maïs (grain)","Granoturco (seme)","トウモロコシ（種子）","옥수수 (씨앗)","Kukurydza (nasiono)","Milho (semente)","Кукуруза (семя)","Mısır (Tohum)","玉米（种子）","玉米（種子）"
plantedCorn2,blocks,Block,,,"[DECEA3]Growing[ffffff] Corn",,"Mais (Anbau)","Maíz (creciendo)","Maïs (pousse)","Granoturco (in crescita)","トウモロコシ（生育中）","옥수수 (성장 중)","Kukurydza (rosnąca)","Milho (cultivo)","Кукуруза (растет)","Mısır (Yetişen)","玉米（生长中）","玉米（生長中）"
plantedCorn3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Corn",,"Maispflanze [00ff00](Ernte)","Planta de maíz [00ff00](cosecha)","Plant de maïs [00ff00](récolter)","Pianta di granoturco [00ff00](raccolto)","トウモロコシプラント [00ff00](収穫)","옥수수 [00ff00](수확하다)","Kukurydza — roślina [00ff00](zebrać)","Planta de milho [00ff00](colheita)","Растение «Кукуруза» [00ff00](Собирать)","Mısır Bitkisi [00ff00](hasat)","玉米植株 [00ff00](收成)","玉米植株 [00ff00](收成)"
plantedCotton1,blocks,Block,,,"[DECEA3]Seed[ffffff] Cotton",,"Baumwolle (Samen)","Algodón (semilla)","Coton (graine)","Cotone (seme)","綿花（種子）","목화 (씨앗)","Bawełna (nasiono)","Algodão (semente)","Хлопок (семя)","Pamuk (Tohum)","棉花（种子）","棉花（種子）"
plantedCotton2,blocks,Block,,,"[DECEA3]Growing[ffffff] Cotton",,"Baumwolle (Anbau)","Algodón (creciendo)","Coton (pousse)","Cotone (in crescita)","綿花（生育中）","목화 (성장 중)","Bawełna (rosnąca)","Algodão (cultivo)","Хлопок (растет)","Pamuk (Yetişen)","棉花（生长中）","棉花（生長中）"
plantedCotton3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Cotton",,"Baumwollpflanze [00ff00](Ernte)","Planta de algodón [00ff00](cosecha)","Plant de coton [00ff00](récolter)","Pianta di cotone [00ff00](raccolto)","綿花プラント [00ff00](収穫)","목화 [00ff00](수확하다)","Bawełna — roślina [00ff00](zebrać)","Planta de algodão [00ff00](colheita)","Растение «Хлопок» [00ff00](Собирать)","Pamuk Bitkisi [00ff00](hasat)","棉花植株 [00ff00](收成)","棉花植株 [00ff00](收成)"
plantedGoldenrod1,blocks,Block,,,"[DECEA3]Seed[ffffff] Goldenrod Flower",,"Goldrute (Samen)","Vara de oro (semilla)","Gerbe d'or (graine)","Verga d'oro (seme)","アキノキリンソウ（種子）","미역취 (씨앗)","Nawłoć (roślina)","Solidago (semente)","Золотарник (семя)","Altınbaşak (Tohum)","秋麒麟（种子）","麒麟草（種子）"
plantedGoldenrod2,blocks,Block,,,"[DECEA3]Growing[ffffff] Goldenrod Flower",,"Goldrute (Anbau)","Vara de oro (creciendo)","Gerbe d'or (pousse)","Verga d'oro (in crescita)","アキノキリンソウ（生育中）","미역취 (성장 중)","Nawłoć (rosnąca)","Solidago (cultivo)","Золотарник (растет)","Altınbaşak (Yetişen)","秋麒麟（生长中）","麒麟草（生長中）"
plantedGoldenrod3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Goldenrod Flower",,"Goldrutenpflanze [00ff00](Ernte)","Flor de vara de oro [00ff00](cosecha)","Fleur de gerbe d'or [00ff00](récolter)","Fiore di verga d'oro [00ff00](raccolto)","アキノキリンソウの花 [00ff00](収穫)","미역취 꽃 [00ff00](수확하다)","Nawłoć — kwiat [00ff00](zebrać)","Flor de solidago [00ff00](colheita)","Цветок золотарника [00ff00](Собирать)","Altınbaşak Çiçeği [00ff00](hasat)","秋麒麟花 [00ff00](收成)","麒麟草花 [00ff00](收成)"
plantedGraceCorn1,blocks,Block,,,"[DECEA3]Seed[ffffff] Super Corn",,"Super-Mais (Samen)","Supermaíz (semilla)","Super maïs (grain)","Granoturco super (seme)","スーパーコーン（種子）","슈퍼 옥수수 (씨앗)","Super kukurydza (nasiono)","Supermilho (semente)","Суперкукуруза (семя)","Süper Mısır (Tohum)","超级玉米（种子）","超級玉米（種子）"
plantedGraceCorn2,blocks,Block,,,"[DECEA3]Growing[ffffff] Super Corn",,"Super-Mais (Anbau)","Supermaíz (creciendo)","Super maïs (pousse)","Granoturco super (in crescita)","スーパーコーン（生育中）","슈퍼 옥수수 (성장 중)","Super kukurydza (rosnąca)","Supermilho (cultivo)","Суперкукуруза (растет)","Süper Mısır (Yetişen)","超级玉米（生长中）","超級玉米（生長中）"
plantedGraceCorn3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Super Corn",,"Super-Mais [00ff00](Ernte)","Supermaíz [00ff00](cosecha)","Super maïs [00ff00](récolter)","Granoturco super [00ff00](raccolto)","スーパーコーン [00ff00](収穫)","슈퍼 옥수수 [00ff00](수확하다)","Super kukurydza [00ff00](zebrać)","Supermilho [00ff00](colheita)","Суперкукуруза [00ff00](Собирать)","Süper Mısır [00ff00](hasat)","超级玉米 [00ff00](收成)","超級玉米 [00ff00](收成)"
plantedHop1,blocks,Block,,,"[DECEA3]Seed[ffffff] Hops Flower",,"Hopfen (Samen)","Lúpulo (semilla)","Houblon (graine)","Luppolo (seme)","ホップ（種子）","홉 (씨앗)","Chmiel (nasiono)","Lúpulo (semente)","Хмель (семя)","Şerbetçiotu (Tohum)","啤酒花（种子）","啤酒花（種子）"
plantedHop2,blocks,Block,,,"[DECEA3]Growing[ffffff] Hops Flower",,"Hopfen (Anbau)","Lúpulo (creciendo)","Houblon (pousse)","Luppolo (in crescita)","ホップ（生育中）","홉 (성장 중)","Chmiel (rosnący)","Lúpulo (cultivo)","Хмель (растет)","Şerbetçiotu (Yetişen)","啤酒花（生长中）","啤酒花（生長中）"
plantedHop3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Hops Flower",,"Hopfenpflanze [00ff00](Ernte)","Planta de lúpulo [00ff00](cosecha)","Plant de houblon [00ff00](récolter)","Pianta di luppolo [00ff00](raccolto)","ホッププラント [00ff00](収穫)","홉 [00ff00](수확하다)","Chmiel — roślina [00ff00](zebrać)","Planta de lúpulo [00ff00](colheita)","Растение «Хмель» [00ff00](Собирать)","Şerbetçiotu Bitkisi [00ff00](hasat)","啤酒花植株 [00ff00](收成)","啤酒花植株 [00ff00](收成)"
plantedMushroom1,blocks,Block,,,"[DECEA3]Seed[ffffff] Mushroom Spores",,"Pilzsporen (Samen)","Esporas de seta (semilla)","Spores de champignon (graine)","Spore di fungo (seme)","マッシュルーム胞子（種子）","버섯 포자 (씨앗)","Zarodniki grzybów (nasiono)","Esporos de cogumelos (semente)","Споры гриба (семя)","Mantar Sporları (Tohum)","蘑菇孢子（种子）","蘑菇孢子（種子）"
plantedMushroom2,blocks,Block,,,"[DECEA3]Growing[ffffff] Mushroom Spores",,"Pilze (Anbau)","Setas (creciendo)","Champignons (pousse)","Funghi (in crescita)","マッシュルーム（生育中）","버섯 (성장 중)","Grzyby (rosnące)","Cogumelos (cultivo)","Грибы (растут)","Mantarlar (Yetişen)","蘑菇（生长中）","蘑菇（生長中）"
plantedMushroom3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Mushroom Spores",,"Pilze [00ff00](Ernte)","Setas [00ff00](cosecha)","Champignons [00ff00](récolter)","Funghi [00ff00](raccolto)","マッシュルーム [00ff00](収穫)","버섯 [00ff00](수확하다)","Grzyby [00ff00](zebrać)","Cogumelos [00ff00](colheita)","Грибы [00ff00](Собирать)","Mantarlar [00ff00](hasat)","蘑菇 [00ff00](收成)","蘑菇 [00ff00](收成)"
plantedPotato1,blocks,Block,,,"[DECEA3]Seed[ffffff] Potato",,"Kartoffel (Saat)","Patata (semilla)","Pomme de terre (graine)","Patata (seme)","ジャガイモ（種子）","감자 (씨앗)","Ziemniak (nasiono)","Batata (semente)","Картофель (семя)","Patates (Tohum)","土豆（种子）","土豆（種子）"
plantedPotato2,blocks,Block,,,"[DECEA3]Growing[ffffff] Potato",,"Kartoffel (Anbau)","Patata (creciendo)","Pomme de terre (pousse)","Patata (in crescita)","ジャガイモ（生育中）","감자 (성장 중)","Ziemniak (rosnący)","Batata (cultivo)","Картофель (растет)","Patates (Yetişen)","土豆（生长中）","土豆（生長中）"
plantedPotato3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Potato",,"Kartoffelpflanze [00ff00](Ernte)","Planta de patata [00ff00](cosecha)","Plant de pomme de terre [00ff00](récolter)","Pianta di patata [00ff00](raccolto)","ジャガイモプラント [00ff00](収穫)","감자 [00ff00](수확하다)","Ziemniak — roślina [00ff00](zebrać)","Planta da batata [00ff00](colheita)","Растение «Картофель» [00ff00](Собирать)","Patates Bitkisi [00ff00](hasat)","土豆植株 [00ff00](收成)","土豆植株 [00ff00](收成)"
plantedPumpkin1,blocks,Block,,,"[DECEA3]Seed[ffffff] Pumpkin",,"Kürbis (Samen)","Calabaza (semilla)","Citrouille (graine)","Zucca (seme)","カボチャ（種子）","호박 (씨앗)","Dynia (nasiono)","Abóbora (semente)","Тыква (семя)","Bal Kabağı (Tohum)","南瓜（种子）","南瓜（種子）"
plantedPumpkin2,blocks,Block,,,"[DECEA3]Growing[ffffff] Pumpkin",,"Kürbis (Anbau)","Calabaza (creciendo)","Citrouille (pousse)","Zucca (in crescita)","カボチャ（生育中）","호박 (성장 중)","Dynia (rosnąca)","Abóbora (cultivo)","Тыква (растет)","Bal Kabağı (Yetişen)","南瓜（生长中）","南瓜（生長中）"
plantedPumpkin3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Pumpkin",,"Kürbispflanze [00ff00](Ernte)","Planta de calabaza [00ff00](cosecha)","Plant de citrouille [00ff00](récolter)","Pianta di zucca [00ff00](raccolto)","カボチャプラント [00ff00](収穫)","호박 [00ff00](수확하다)","Dynia — roślina [00ff00](zebrać)","Planta de Abóbora [00ff00](colheita)","Растение «Тыква» [00ff00](Собирать)","Bal Kabağı Bitkisi [00ff00](hasat)","南瓜植株 [00ff00](收成)","南瓜植株 [00ff00](收成)"
plantedSnowberry1,blocks,Block,,,"[DECEA3]Seed[ffffff] Snowberry",,"Schneebeere (Samen)","Baya de nieve (semilla)","Symphorine (graine)","Sinforina (seme)","セッコウボク（種子）","스노우베리 (씨앗)","Śnieguliczka (nasiono)","Baga-da-neve (semente)","Снежноягодник (семя)","Kar Üzümü (Tohum)","雪莓（种子）","白漿果（種子）"
plantedSnowberry3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Snowberry",,"Schneebeerenpflanze [00ff00](Ernte)","Planta de baya de nieve [00ff00](cosecha)","Plant de symphorine [00ff00](récolter)","Pianta di sinforina [00ff00](raccolto)","セッコウボクプラント [00ff00](収穫)","스노우베리 [00ff00](수확하다)","Śnieguliczka — roślina [00ff00](zebrać)","Planta de Baga-da-neve [00ff00](colheita)","Растение «Снежноягодник» [00ff00](Собирать)","Kar Üzümü Bitkisi [00ff00](hasat)","雪莓植株 [00ff00](收成)","白漿果植株 [00ff00](收成)"
plantedYucca1,blocks,Block,,,"[DECEA3]Seed[ffffff] Yucca Fruit",,"Yucca (Samen)","Yuca (semilla)","Yucca (graine)","Yucca (seme)","ユッカ（種子）","유카 (씨앗)","Jukka (nasiono)","Yucca (semente)","Юкка (семя)","Avize Ağacı (Tohum)","丝兰（种子）","絲蘭（種子）"
plantedYucca2,blocks,Block,,,"[DECEA3]Growing[ffffff] Yucca Fruit",,"Yucca (Anbau)","Yuca (creciendo)","Yucca (pousse)","Yucca (in crescita)","ユッカ（生育中）","유카 (성장 중)","Jukka (rosnąca)","Yucca (cultivo)","Юкка (растет)","Avize Ağacı (Yetişen)","丝兰（生长中）","絲蘭（生長中）"
plantedYucca3HarvestDesc,blocks,Block,,,"[00ff00]Harvest[ffffff] Yucca Fruit",,"Yucca-Pflanze [00ff00](Ernte)","Planta de yuca [00ff00](cosecha)","Plant de yucca [00ff00](récolter)","Pianta di yucca [00ff00](raccolto)","ユッカプラント [00ff00](収穫)","유카 [00ff00](수확하다)","Jukka — roślina [00ff00](zebrać)","Planta de Yucca [00ff00](colheita)","Растение «Юкка» [00ff00](Собирать)","Avize Ağacı Bitkisi [00ff00](hasat)","丝兰植株 [00ff00](收成)","絲蘭植株 [00ff00](收成)"
resourceCropAloeLeaf,items,Farming,,,"[DECEA3]Crop:[ffffff] Aloe Leaf",,"Aloe-Vera-Blatt","Hoja de aloe vera","Feuille d'aloe vera","Foglia di aloe vera","アロエベラ（葉）","알로에베라 잎","Liść aloesu","Folha de Aloe Vera","Лист алоэ вера","Aloe Vera Yaprağı","芦荟叶","蘆薈葉"
resourceCropChrysanthemumPlant,items,Farming,,,"[DECEA3]Crop:[ffffff] Chrysanthemum",,"Chrysantheme","Crisantemo","Chrysanthème","Crisantemo","菊","국화","Chryzantema","Crisântemo","Хризантема","Krizantem","菊花","菊花"
resourceCropCoffeeBeans,items,Farming,,,"[DECEA3]Crop:[ffffff] Coffee Beans",,"Kaffeebohnen","Granos de café","Grains de café","Chicchi di caffè","コーヒー豆","커피콩","Ziarna kawy","Grãos de Café","Кофейные зерна","Kahve Çekirdekleri","咖啡豆","咖啡豆"
resourceCropCottonPlant,items,Farming,,,"[DECEA3]Crop:[ffffff] Cotton",,"Baumwolle","Algodón","Coton","Cotone","綿花","목화","Bawełna","Algodão","Хлопок","Pamuk","棉花","棉花"
resourceCropGoldenrodPlant,items,Farming,,,"[DECEA3]Crop:[ffffff] Goldenrod Flower",,"Goldrutenpflanze","Flor de vara de oro","Fleur de gerbe d'or","Fiore di verga d'oro","アキノキリンソウの花","미역취 꽃","Nawłoć — kwiat","Flor de solidago","Цветок золотарника","Altınbaşak Çiçeği","秋麒麟花","麒麟草花"
resourceCropHopsFlower,items,Farming,,,"[DECEA3]Crop:[ffffff] Hops Flower",,"Hopfenblume","Flor del lúpulo","Fleur de houblon","Fiore di luppolo","ホップの花","홉","Szyszki chmielu","Lúpulo","Цветок хмеля","Şerbetçiotu Çiçeği","啤酒花","蛇麻草花"
resourceCropSnowberryPlant,items,Farming,,,"[DECEA3]Crop:[ffffff] Snowberry",,"Schneebeere","Baya de nieve","Symphorine","Sinforina","セッコウボク","스노우베리","Śnieguliczka","Baga-da-neve","Волчья ягода","Kar Üzümü","雪莓","白漿果"
treePlantedMountainPine1m,blocks,Block,,,"[DECEA3]Tree Seed:[ffffff] Pine",,"Kiefernsamen","Semilla de pino","Graine de pin","Pigna di pino montano","松の種","소나무 (씨앗)","Nasiono sosny","Semente de Pinheiro","Семя сосны","Çam Tohumu","松树种子","松子"
treePlantedOak1m,blocks,Block,,,"[DECEA3]Tree Seed:[ffffff] Oak",,"Eichensamen","Semilla de roble","Graine de chêne","Ghianda di quercia","オークの種","오크나무 (씨앗)","Nasiono dębu","Semente de Carvalho","Семя дуба","Meşe Tohumu","橡树种子","橡樹種子"
treePlantedWinterPine1m,blocks,Block,,,"[DECEA3]Tree Seed:[ffffff] Blue Spruce",,"Blaufichtensamen","Semilla de pícea azul","Graine d'épicéa bleu","Pigna di abete del Colorado","銀葉コロラド唐檜の種","가문비나무 (씨앗)","Nasiono świerku kłującego","Semente de Abeto Azul","Семя голубой ели","Mavi Ladin Tohumu","蓝云杉种子","藍雲杉種子"
modArmorAdvancedMuffledConnectors,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Adv. Muffled Connectors",,"Fortgeschrittene gedämpfte Verbindungs-Mod","Modificación de conectores de amortiguación avanzados","Modification de connecteurs étouffés avancés","Modifica avanzata dei connettori attutiti","高性能静音コネクター改造パーツ","고급 소음 방지 연결 장치 개조","Zaawansowane wytłumione połączenia — modyfikacja","Modificação de Conectores Abafados Avançados","Модификация «Улучш. бесшумные соединения»","Gelişmiş Sessiz Bağlantı Modu","高级消音连接器模组","高級消音器模組"
modArmorBandolier,item_modifiers,mod,,,"[DECEA3]Mod-Armor(chest/legs)[ffffff] Bandolier",,"Patronengurt-Mod","Modificación de bandolera","Modification de bandoulière","Modifica della bandoliera","弾帯改造パーツ","탄띠 개조","Pas na naboje — modyfikacja","Modificação de Bandoleira","Модификация «Патронташ»","Kayış Modu","弹药带模组","彈夾模組"
modArmorCoolingMesh,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Cooling Mesh",,"Kühlmaschen-Mod","Modificación de malla fresca","Modification de maille aérée","Modifica della maglia rinfrescante","クールメッシュ改造パーツ","냉각 메시 개조","Siatka chłodząca — modyfikacja","Modificação de Malha de Resfriamento","Модификация «Вентиляционная сетка»","Soğutma Zinciri Modu","散热网模组","散熱網模組"
modArmorCustomizedFittings,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Customized Fittings",,"Angepasste Fittings-Mods","Modificación de ajuste personalizado","Modification de raccords sur mesure","Modifica dei bottoni personalizzati","カスタム接合部改造パーツ","커스텀 피팅 개조","Niestandardowe połączenia — modyfikacja","Modificação de Acessórios Personalizados","Модификация «Индивидуальные соединения»","Özel Donanım Modu","自定义配件模组","定制配件模組"
modArmorDoubleStoragePocket,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Pocket x2",,"Doppeltaschen-Mod für Rüstung","Modificación de bolsillo doble para armadura","Modification de double poche d'armure","Modifica della doppia tasca armatura","アーマーダブルポケット改造パーツ","방어구 2배 주머니 개조","Dwukrotnie większa kieszeń na pancerzu — modyfikacja","Modificação de bolso duplo de armadura","Модификация «Сдвоенная бронированная сумка»","Zırh İki Kat Cep Modu","护甲双收纳口袋模组","護甲雙層收納袋模組"
modArmorImpactBracing,item_modifiers,mod,,,"[DECEA3]Mod-Armor(feet)[ffffff] Impact Bracing",,"Schlag-Abwehr-Mod","Modificación de reducción de impacto","Modification d'amorti d'impact","Modifica dell'impalcatura","衝撃ブレーシング改造パーツ","낙법 개조","Amortyzator upadku — modyfikacja","Modificação de Proteção de Impacto","Модификация «Ударный амортизатор»","Darbeye Hazırlanma Modu","冲击支撑模组","防衝擊背帶模組"
modArmorImprovedFittings,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Improved Fittings",,"Verbesserte Fittings-Mods","Modificación de ajuste mejorado","Modification de raccords améliorés","Modifica dei bottoni migliorati","改良型接合部改造パーツ","피팅 개선 개조","Poprawione połączenia — modyfikacja","Modificação de Encaixes Melhorados","Модификация «Улучшенные соединения»","İyileştirilmiş Donanım Modu","改进配件模组","改良配件模組"
modArmorInsulatedLiner,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Insulated Liner",,"Isolierungs-Mod","Modificación de revestimiento con aislamiento","Modification de doublure isolante","Modifica del rivestimento isolante","断熱ライニング改造パーツ","단열 안감 개조","Podszewka z warstwą izolacji — modyfikacja","Modificação de Forro de Isolamento","Модификация «Теплая подкладка»","Yalıtımlı Astar Modu","隔热内衬模组","絕緣襯裏模組"
modArmorMuffledConnectors,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Muffled Connectors",,"Gedämpfte Verbindungs-Mod","Modificación de conectores de amortiguación","Modification de connecteurs étouffés","Modifica dei connettori attutiti","静音コネクター改造パーツ","소음 방지 연결 장치 개조","Wytłumione połączenia — modyfikacja","Modificação de Conectores Abafados","Модификация «Бесшумные соединения»","Sessiz Bağlantı Modu","消音连接器模组","消音器模組"
modArmorPlatingBasic,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Plating",,"Panzerplatten-Mod","Modificación de placas de armadura","Modification de blindage d'armure","Modifica delle piastre per armatura","アーマープレーティング改造パーツ","갑옷 플레이트 추가 개조","Dodatkowe płyty — modyfikacja","Modificação de Blindagem de Armadura","Модификация «Бронепластины»","Zırh Plakası Modu","装甲板模组","裝甲防護板模組"
modArmorPlatingReinforced,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Banded Plating",,"Gebänderte-Panzerplatten-Mod","Modificación de placas de armaduras con apósitos","Modification de bandage d'armure","Modifica della fascia di piastre per armatura","バンド結合アーマープレーティング改造パーツ","밴디드 갑옷 플레이트 추가 개조","Dodatkowe płyty z taśmami — modyfikacja","Modificação de Placa de Armadura Amarrada","Модификация «Составная броня»","Bantlı Zırh Plakası Modu","带状装甲板模组","鑲邊裝甲防護板模組"
modArmorStoragePocket,item_modifiers,mod,,,"[DECEA3]Mod-Armor[ffffff] Pocket x1",,"Taschen-Mod für Rüstung","Modificación de bolsillo para armadura","Modification de poche d'armure","Modifica della tasca armatura","アーマーポケット改造パーツ","방어구 주머니 개조","Kieszeń na pancerzu — modyfikacja","Modificação de bolso de armadura","Модификация «Бронированная сумка»","Zırh Cep Modu","护甲收纳口袋模组","護甲收納袋模組"
