Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
xuiOptionsAudioAOPVolumeProfilesBlockBuilding,UI,MainMenu,,,"Block Building",,"Blockbau","Construcción de bloques","Construction de blocs","Costruzione blocchi","ブロック建築","블록 건축","Budowanie bloków","Construção de blocos","Строительство блоков","Blok İnşası","方块建造","方塊建造"
xuiOptionsAudioAOPVolumeProfilesBlockBuildingTooltip,UI,MainMenu,,,"Adjusts block placement, upgrade, and repair sounds.",,"Passt Geräusche für Platzieren, Aufwerten und Reparieren von Blöcken an.","Ajusta los sonidos de colocación, mejora y reparación de bloques.","Ajuste les sons de placement, amélioration et réparation des blocs.","Regola i suoni di posizionamento, potenziamento e riparazione dei blocchi.","ブロックの設置、アップグレード、修理の音を調整します。","블록 배치, 업그레이드, 수리 사운드를 조정합니다.","Dostosowuje dźwięki stawiania, ulepszania i naprawy bloków.","Ajusta os sons de posicionar, melhorar e reparar blocos.","Регулирует звуки установки, улучшения и ремонта блоков.","Blok yerleştirme, yükseltme ve onarım seslerini ayarlar.","调整方块放置、升级和维修音效。","調整方塊放置、升級和維修音效。"
xuiOptionsAudioAOPVolumeProfilesCraftingCompleteSound,UI,MainMenu,,,"Crafting Complete Sound",,"Herstellung abgeschlossen","Sonido de fabricación completada","Son de fabrication terminée","Suono di creazione completata","クラフト完了音","제작 완료 사운드","Dźwięk ukończenia wytwarzania","Som de fabricação concluída","Звук завершения крафта","Üretim Tamamlama Sesi","制作完成音效","製作完成音效"
xuiOptionsAudioAOPVolumeProfilesCraftingCompleteSoundTooltip,UI,MainMenu,,,"Adjusts the sound played when crafting finishes.",,"Passt den Ton an, der beim Abschluss der Herstellung abgespielt wird.","Ajusta el sonido que se reproduce al terminar la fabricación.","Ajuste le son joué lorsque la fabrication est terminée.","Regola il suono riprodotto al termine della creazione.","クラフト完了時に再生される音を調整します。","제작이 완료될 때 재생되는 사운드를 조정합니다.","Dostosowuje dźwięk odtwarzany po zakończeniu wytwarzania.","Ajusta o som reproduzido quando a fabricação termina.","Регулирует звук, который воспроизводится при завершении крафта.","Üretim tamamlandığında çalan sesi ayarlar.","调整制作完成时播放的音效。","調整製作完成時播放的音效。"
xuiOptionsAudioAOPVolumeProfilesElectrical,UI,MainMenu,,,"Electrical",,"Elektrik","Eléctrico","Électrique","Elettrico","電気系","전기","Elektryka","Elétrico","Электрика","Elektrik","电气","電氣"
xuiOptionsAudioAOPVolumeProfilesElectricalTooltip,UI,MainMenu,,,"Adjusts looping sounds from blocks and devices, such as electrical blocks, junk turrets, drones, and blocks with flies.",,"Passt wiederholte Geräusche von Blöcken und Geräten an, z. B. Elektroblöcke, Schrotttürme, Drohnen und Blöcke mit Fliegen.","Ajusta los sonidos en bucle de bloques y dispositivos, como bloques eléctricos, torretas improvisadas, drones y bloques con moscas.","Ajuste les sons en boucle des blocs et appareils, comme les blocs électriques, tourelles de fortune, drones et blocs avec mouches.","Regola i suoni in loop di blocchi e dispositivi, come blocchi elettrici, torrette improvvisate, droni e blocchi con mosche.","電気ブロック、ジャンクタレット、ドローン、ハエのいるブロックなど、ブロックや装置のループ音を調整します。","전기 블록, 정크 터렛, 드론, 파리가 있는 블록 등 블록과 장치의 반복 사운드를 조정합니다.","Dostosowuje zapętlone dźwięki bloków i urządzeń, takich jak bloki elektryczne, wieżyczki złomowe, drony i bloki z muchami.","Ajusta os sons em loop de blocos e dispositivos, como blocos elétricos, torretas sucateadas, drones e blocos com moscas.","Регулирует зацикленные звуки блоков и устройств, таких как электроблоки, турели из хлама, дроны и блоки с мухами.","Elektrik blokları, hurda taretler, dronlar ve sinekli bloklar gibi blok ve cihazların döngü seslerini ayarlar.","调整方块和设备的循环音效，例如电气方块、废料炮塔、无人机以及有苍蝇的方块。","調整方塊和設備的循環音效，例如電氣方塊、廢料炮塔、無人機以及有蒼蠅的方塊。"
xuiOptionsAudioAOPVolumeProfilesExplosions,UI,MainMenu,,,"Explosions",,"Explosionen","Explosiones","Explosions","Esplosioni","爆発","폭발","Eksplozje","Explosões","Взрывы","Patlamalar","爆炸","爆炸"
xuiOptionsAudioAOPVolumeProfilesExplosionsTooltip,UI,MainMenu,,,"Adjusts explosion sounds.",,"Beeinflusst Explosionen.","Afecta a las explosiones.","Affecte les explosions.","Influisce sulle esplosioni.","爆発音に影響します。","폭발음에 영향을 줍니다.","Wpływa na eksplozje.","Afeta explosões.","Влияет на взрывы.","Patlamaları etkiler.","影响爆炸声。","影響爆炸聲。"
xuiOptionsAudioAOPVolumeProfilesGunFire,UI,MainMenu,,,"Gun Fire",,"Waffenfeuer","Disparo","Tirs d'armes","Fuoco delle armi","銃撃","총격","Ogień broni","Tiros de arma","Огонь оружия","Silah Ateşi","枪声","槍聲"
xuiOptionsAudioAOPVolumeProfilesGunFireTooltip,UI,MainMenu,,,"Adjusts gunfire sounds only, not reloading.",,"Beeinflusst nur Schussgeräusche, nicht Nachladegeräusche.","Afecta solo a los sonidos de disparo, no a los de recarga.","Affecte uniquement les sons de tir, pas les sons de rechargement.","Influisce solo sui suoni degli spari, non su quelli di ricarica.","発砲音のみに影響し、リロード音には影響しません。","사격 소리에만 영향을 주며, 재장전 소리에는 영향을 주지 않습니다.","Wpływa tylko na odgłosy strzałów, a nie na odgłosy przeładowania.","Afeta apenas os sons de disparo, não os sons de recarga.","Влияет только на звуки выстрелов, а не на звуки перезарядки.","Yalnızca silah ateşleme seslerini etkiler, yeniden doldurma seslerini etkilemez.","仅影响枪声，不影响换弹声音。","僅影響槍聲，不影響換彈聲音。"
xuiOptionsAudioAOPVolumeProfilesItemInteractionSounds,UI,MainMenu,,,"Item Interaction Sounds",,"Gegenstandsinteraktionsgeräusche","Sonidos de interacción con objetos","Sons d'interaction d'objet","Suoni di interazione con oggetti","アイテム操作音","아이템 상호작용 사운드","Dźwięki interakcji z przedmiotami","Sons de interação com itens","Звуки взаимодействия с предметами","Eşya Etkileşim Sesleri","物品交互音效","物品互動音效"
xuiOptionsAudioAOPVolumeProfilesItemInteractionSoundsTooltip,UI,MainMenu,,,"Adjusts item interaction sounds, such as moving items in inventory and interacting with blocks.",,"Passt Geräusche bei Gegenstandsinteraktionen an, z. B. beim Verschieben im Inventar und beim Interagieren mit Blöcken.","Ajusta los sonidos de interacción con objetos, como mover objetos en el inventario e interactuar con bloques.","Ajuste les sons d'interaction d'objet, comme déplacer des objets dans l'inventaire et interagir avec les blocs.","Regola i suoni di interazione con gli oggetti, come lo spostamento nell'inventario e l'interazione con i blocchi.","インベントリ内の移動やブロックとの操作など、アイテム操作音を調整します。","인벤토리 이동과 블록 상호작용 같은 아이템 상호작용 사운드를 조정합니다.","Dostosowuje dźwięki interakcji z przedmiotami, np. przenoszenia ich w ekwipunku i interakcji z blokami.","Ajusta os sons de interação com itens, como mover itens no inventário e interagir com blocos.","Регулирует звуки взаимодействия с предметами, например перемещения в инвентаре и взаимодействия с блоками.","Envanterde eşya taşıma ve bloklarla etkileşim gibi eşya etkileşim seslerini ayarlar.","调整物品交互音效，例如在背包中移动物品和与方块互动。","調整物品互動音效，例如在背包中移動物品和與方塊互動。"
xuiOptionsAudioAOPVolumeProfilesMotorTools,UI,MainMenu,,,"Motor Tools",,"Motorwerkzeuge","Herramientas motorizadas","Outils motorisés","Utensili a motore","モーターツール","모터 공구","Narzędzia silnikowe","Ferramentas motorizadas","Моторизированные инструменты","Motorlu Aletler","机动工具","機動工具"
xuiOptionsAudioAOPVolumeProfilesMotorToolsTooltip,UI,MainMenu,,,"Adjusts the Auger and Chainsaw.",,"Beeinflusst Auger und Chainsaw.","Afecta al Auger y la Chainsaw.","Affecte l'Auger et la Chainsaw.","Influisce su Auger e Chainsaw.","オーガーとチェーンソーに影響します。","오거와 체인소에 영향을 줍니다.","Wpływa na Auger i Chainsaw.","Afeta a Auger e a Chainsaw.","Влияет на Auger и Chainsaw.","Auger ve Chainsaw seslerini etkiler.","影响螺旋钻和电锯。","影響螺旋鑽與電鋸。"
xuiOptionsAudioAOPVolumeProfilesOverallVolumePreset,UI,MainMenu,,,"Overall Volume Preset",,"Schnellvorgabe","Preajuste rápido","Préréglage rapide","Preset rapido","クイックプリセット","빠른 프리셋","Szybki preset","Predefinição rápida","Быстрый пресет","Hızlı Ön Ayar","快速预设","快速預設"
xuiOptionsAudioAOPVolumeProfilesOverallVolumePreset0,UI,MainMenu,,,"Off (0%)",,"Aus (0 %)","Desactivado (0 %)","Désactivé (0 %)","Disattivato (0%)","オフ（0%）","끔 (0%)","Wył. (0%)","Desativado (0%)","Выкл. (0 %)","Kapalı (%0)","关闭（0%）","關閉（0%）"
xuiOptionsAudioAOPVolumeProfilesOverallVolumePreset1,UI,MainMenu,,,"Low (25%)",,"Niedrig (25 %)","Bajo (25 %)","Faible (25 %)","Basso (25%)","低（25%）","낮음 (25%)","Niski (25%)","Baixo (25%)","Низко (25 %)","Düşük (%25)","低（25%）","低（25%）"
xuiOptionsAudioAOPVolumeProfilesOverallVolumePreset2,UI,MainMenu,,,"Medium (50%)",,"Mittel (50 %)","Medio (50 %)","Moyen (50 %)","Medio (50%)","中（50%）","보통 (50%)","Średni (50%)","Médio (50%)","Средне (50 %)","Orta (%50)","中（50%）","中（50%）"
xuiOptionsAudioAOPVolumeProfilesOverallVolumePreset3,UI,MainMenu,,,"High (75%)",,"Hoch (75 %)","Alto (75 %)","Élevé (75 %)","Alto (75%)","高（75%）","높음 (75%)","Wysoki (75%)","Alto (75%)","Высоко (75 %)","Yüksek (%75)","高（75%）","高（75%）"
xuiOptionsAudioAOPVolumeProfilesOverallVolumePreset4,UI,MainMenu,,,"Default (100%)",,"Standard (100 %)","Predeterminado (100 %)","Par défaut (100 %)","Predefinito (100%)","デフォルト（100%）","기본값 (100%)","Domyślne (100%)","Padrão (100%)","По умолчанию (100 %)","Varsayılan (%100)","默认（100%）","預設（100%）"
xuiOptionsAudioAOPVolumeProfilesOverallVolumePreset5,UI,MainMenu,,,"Custom",,"Benutzerdefiniert","Personalizado","Personnalisé","Personalizzato","カスタム","사용자 지정","Niestandardowy","Personalizado","Пользовательский","Özel","自定义","自訂"
xuiOptionsAudioAOPVolumeProfilesOverallVolumePresetTooltip,UI,MainMenu,,,"Set all volume options at once, then adjust what you need.",,"Wendet einen Vorgabewert auf alle Lautstärkeprofile-Kategorien an und ermöglicht anschließend die manuelle Feinabstimmung jeder Kategorie.","Aplica un valor preestablecido a todas las categorías de Perfiles de volumen y luego permite ajustar manualmente cada categoría.","Applique une valeur prédéfinie à toutes les catégories des Profils de volume, puis permet d’ajuster chaque catégorie manuellement.","Applica un valore preimpostato a tutte le categorie dei Profili di volume, quindi consente di regolare manualmente ogni categoria.","音量プロファイルのすべてのカテゴリに1つのプリセット値を適用した後、各カテゴリを手動で微調整できます。","볼륨 프로필의 모든 카테고리에 하나의 프리셋 값을 적용한 다음, 각 카테고리를 수동으로 미세 조정할 수 있습니다.","Zastosuj jedną wartość presetu do wszystkich kategorii profili głośności, a następnie dostosuj ręcznie każdą kategorię.","Aplica um valor predefinido a todas as categorias de Perfis de volume e depois permite ajustar manualmente cada categoria.","Применяет одно значение пресета ко всем категориям профилей громкости, после чего каждую категорию можно точно настроить вручную.","Tek bir ön ayar değerini tüm Ses Profilleri kategorilerine uygular, ardından her kategori manuel olarak ince ayarlanabilir.","将一个预设值应用到所有“音量配置”类别，然后你仍可手动微调每个类别。","將一個預設值套用到所有「音量設定檔」類別，之後你仍可手動微調每個類別。"
xuiOptionsAudioAOPVolumeProfilesPlayerCharacterSounds,UI,MainMenu,,,"Player Character Sounds",,"Spielercharakter-Geräusche","Sonidos del personaje","Sons du personnage joueur","Suoni del personaggio","プレイヤーキャラクター音","플레이어 캐릭터 사운드","Dźwięki postaci gracza","Sons do personagem","Звуки персонажа игрока","Oyuncu Karakter Sesleri","玩家角色音效","玩家角色音效"
xuiOptionsAudioAOPVolumeProfilesPlayerCharacterSoundsTooltip,UI,MainMenu,,,"Adjusts your movement and voice sounds, such as breathing, grunts, hunger, and coughs.",,"Passt deine Bewegungs- und Stimmgeräusche an, z. B. Atmen, Grunzen, Hunger und Husten.","Ajusta tus sonidos de movimiento y voz, como respiración, gruñidos, hambre y tos.","Ajuste vos sons de mouvement et de voix, comme la respiration, les grognements, la faim et la toux.","Regola i suoni di movimento e voce del personaggio, come respiro, grugniti, fame e tosse.","呼吸、うめき声、空腹、せきなど、移動とボイスの音を調整します。","호흡, 신음, 배고픔, 기침 등 이동 및 음성 사운드를 조정합니다.","Dostosowuje dźwięki ruchu i głosu postaci, takie jak oddech, stęknięcia, głód i kaszel.","Ajusta os sons de movimento e voz, como respiração, grunhidos, fome e tosses.","Регулирует звуки движения и голоса персонажа, такие как дыхание, стоны, голод и кашель.","Nefes alma, homurtu, açlık ve öksürük gibi hareket ve seslerini ayarlar.","调整你的移动和语音音效，例如呼吸、闷哼、饥饿和咳嗽。","調整你的移動和語音音效，例如呼吸、悶哼、飢餓和咳嗽。"
xuiOptionsAudioAOPVolumeProfilesProtectedBlockDings,UI,MainMenu,,,"Protected Block Dings",,"Geschützte-Block-Ding","Ding de bloque protegido","Ding des blocs protégés","Ding dei blocchi protetti","保護ブロックのDing音","보호 블록 딩 소리","Ding chronionych bloków","Ding de blocos protegidos","Звук Ding защищённых блоков","Korumalı Blok Ding Sesi","受保护方块提示音","受保護方塊提示音"
xuiOptionsAudioAOPVolumeProfilesProtectedBlockDingsTooltip,UI,MainMenu,,,"Adjusts the Ding sound for protected blocks, such as trader areas, non-ally land claim areas, and bedrock.",,"Passt den Ding-Ton für geschützte Blöcke an, z. B. Händlerbereiche, fremde Land-Claim-Bereiche und Grundgestein.","Ajusta el sonido Ding de bloques protegidos, como zonas de comerciantes, zonas de reclamo ajenas y roca madre.","Ajuste le son Ding des blocs protégés, comme les zones de commerçants, les zones de claim non alliées et le substrat rocheux.","Regola il suono Ding dei blocchi protetti, come aree dei mercanti, aree di claim non alleate e bedrock.","トレーダー区域、非同盟の土地保護区域、岩盤などの保護ブロックで鳴るDing音を調整します。","상인 구역, 비동맹 영토 보호 구역, 기반암 등 보호 블록의 Ding 사운드를 조정합니다.","Dostosowuje dźwięk Ding dla chronionych bloków, np. stref handlarzy, nie-sojuszniczych stref roszczeń i skały macierzystej.","Ajusta o som Ding de blocos protegidos, como áreas de comerciante, áreas de posse de não aliados e rocha matriz.","Регулирует звук Ding для защищённых блоков, например в зонах торговцев, чужих зонах притязаний и коренной породе.","Tüccar alanları, müttefik olmayan toprak claim alanları ve ana kaya gibi korumalı blokların Ding sesini ayarlar.","调整受保护方块的 Ding 提示音，例如商人区域、非盟友领地和基岩。","調整受保護方塊的 Ding 提示音，例如商人區域、非盟友領地和基岩。"
xuiOptionsAudioAOPVolumeProfilesSpiderZombie,UI,MainMenu,,,"Spider Zombie",,"Spinnen-Zombie","Zombi araña","Zombie araignée","Zombie ragno","スパイダーゾンビ","거미 좀비","Pająk zombie","Zumbi-aranha","Паучий зомби","Örümcek Zombi","蜘蛛僵尸","蜘蛛殭屍"
xuiOptionsAudioAOPVolumeProfilesSpiderZombieTooltip,UI,MainMenu,,,"Adjusts all Spider Zombie vocal sounds.",,"Passt alle Stimmgeräusche des Spinnen-Zombies an.","Ajusta todos los sonidos vocales del zombi araña.","Ajuste tous les sons vocaux du zombie araignée.","Regola tutti i suoni vocali dello zombie ragno.","スパイダーゾンビのすべてのボイス音を調整します。","거미 좀비의 모든 음성 사운드를 조정합니다.","Dostosowuje wszystkie odgłosy głosowe pająka zombie.","Ajusta todos os sons vocais do zumbi-aranha.","Регулирует все голосовые звуки паучьего зомби.","Örümcek Zombi'nin tüm sesli ifadelerini ayarlar.","调整蜘蛛僵尸的所有语音音效。","調整蜘蛛殭屍的所有語音音效。"
xuiOptionsAudioAOPVolumeProfilesSurfaceImpact,UI,MainMenu,,,"Surface Impact",,"Oberflächenaufprall","Impacto de superficie","Impact de surface","Impatto sulla superficie","表面衝突","표면 충돌","Uderzenie o powierzchnię","Impacto de superfície","Удар о поверхность","Yüzey Çarpması","表面冲击","表面衝擊"
xuiOptionsAudioAOPVolumeProfilesSurfaceImpactTooltip,UI,MainMenu,,,"Adjusts sounds from colliding with, hitting, and harvesting blocks",,"Geräusche beim Zusammenstoßen mit, Schlagen auf und Abernten von Blöcken.","Sonidos de colisionar con, golpear y recolectar bloques.","Sons liés aux collisions avec les blocs, aux coups portés et à leur récolte.","Suoni dovuti a collisioni con i blocchi, colpi e raccolta.","ブロックへの衝突、打撃、採取に関するサウンド。","블록과의 충돌, 타격, 채집에서 발생하는 소리입니다.","Dźwięki zderzania się z blokami, uderzania ich i zbierania surowców.","Sons de colisões com blocos, golpes e coleta de blocos.","Звуки столкновения с блоками, ударов по ним и добычи ресурсов.","Bloklarla çarpışma, vurma ve blok toplama sesleri.","与方块碰撞、敲击和采集时的声音。","與方塊碰撞、敲擊和採集時的聲音。"
xuiOptionsAudioAOPVolumeProfilesTraderBob,UI,MainMenu,,,"Trader Bob",,"Händler Bob","Comerciante Bob","Marchand Bob","Mercante Bob","トレーダー ボブ","상인 밥","Handlarz Bob","Comerciante Bob","Торговец Боб","Tüccar Bob","商人鲍勃","商人鮑勃"
xuiOptionsAudioAOPVolumeProfilesTraderBobTooltip,UI,MainMenu,,,"Adjusts voice lines and announcements for Trader Bob.",,"Passt Sprachzeilen und Durchsagen von Händler Bob an.","Ajusta líneas de voz y anuncios del comerciante Bob.","Ajuste les répliques et annonces du marchand Bob.","Regola battute vocali e annunci del mercante Bob.","トレーダー ボブのボイスとアナウンスを調整します。","상인 밥의 음성 대사와 안내 방송을 조정합니다.","Dostosowuje kwestie głosowe i komunikaty handlarza Boba.","Ajusta falas e anúncios do comerciante Bob.","Регулирует голосовые реплики и объявления торговца Боба.","Tüccar Bob'un sesli sözlerini ve duyurularını ayarlar.","调整商人鲍勃的语音台词和播报。","調整商人鮑勃的語音台詞和播報。"
xuiOptionsAudioAOPVolumeProfilesTraderHugh,UI,MainMenu,,,"Trader Hugh",,"Händler Hugh","Comerciante Hugh","Marchand Hugh","Mercante Hugh","トレーダー ヒュー","상인 휴","Handlarz Hugh","Comerciante Hugh","Торговец Хью","Tüccar Hugh","商人休","商人休"
xuiOptionsAudioAOPVolumeProfilesTraderHughTooltip,UI,MainMenu,,,"Adjusts voice lines and announcements for Trader Hugh.",,"Passt Sprachzeilen und Durchsagen von Händler Hugh an.","Ajusta líneas de voz y anuncios del comerciante Hugh.","Ajuste les répliques et annonces du marchand Hugh.","Regola battute vocali e annunci del mercante Hugh.","トレーダー ヒューのボイスとアナウンスを調整します。","상인 휴의 음성 대사와 안내 방송을 조정합니다.","Dostosowuje kwestie głosowe i komunikaty handlarza Hugh.","Ajusta falas e anúncios do comerciante Hugh.","Регулирует голосовые реплики и объявления торговца Хью.","Tüccar Hugh'un sesli sözlerini ve duyurularını ayarlar.","调整商人休的语音台词和播报。","調整商人休的語音台詞和播報。"
xuiOptionsAudioAOPVolumeProfilesTraderJen,UI,MainMenu,,,"Trader Jen",,"Händlerin Jen","Comerciante Jen","Marchande Jen","Mercante Jen","トレーダー ジェン","상인 젠","Handlarka Jen","Comerciante Jen","Торговка Джен","Tüccar Jen","商人珍","商人珍"
xuiOptionsAudioAOPVolumeProfilesTraderJenTooltip,UI,MainMenu,,,"Adjusts voice lines and announcements for Trader Jen.",,"Passt Sprachzeilen und Durchsagen von Händlerin Jen an.","Ajusta líneas de voz y anuncios de la comerciante Jen.","Ajuste les répliques et annonces de la marchande Jen.","Regola battute vocali e annunci della mercante Jen.","トレーダー ジェンのボイスとアナウンスを調整します。","상인 젠의 음성 대사와 안내 방송을 조정합니다.","Dostosowuje kwestie głosowe i komunikaty handlarki Jen.","Ajusta falas e anúncios da comerciante Jen.","Регулирует голосовые реплики и объявления торговки Джен.","Tüccar Jen'in sesli sözlerini ve duyurularını ayarlar.","调整商人珍的语音台词和播报。","調整商人珍的語音台詞和播報。"
xuiOptionsAudioAOPVolumeProfilesTraderJoel,UI,MainMenu,,,"Trader Joel",,"Händler Joel","Comerciante Joel","Marchand Joel","Mercante Joel","トレーダー ジョエル","상인 조엘","Handlarz Joel","Comerciante Joel","Торговец Джоэл","Tüccar Joel","商人乔尔","商人喬爾"
xuiOptionsAudioAOPVolumeProfilesTraderJoelTooltip,UI,MainMenu,,,"Adjusts voice lines and announcements for Trader Joel.",,"Passt Sprachzeilen und Durchsagen von Händler Joel an.","Ajusta líneas de voz y anuncios del comerciante Joel.","Ajuste les répliques et annonces du marchand Joel.","Regola battute vocali e annunci del mercante Joel.","トレーダー ジョエルのボイスとアナウンスを調整します。","상인 조엘의 음성 대사와 안내 방송을 조정합니다.","Dostosowuje kwestie głosowe i komunikaty handlarza Joela.","Ajusta falas e anúncios do comerciante Joel.","Регулирует голосовые реплики и объявления торговца Джоэла.","Tüccar Joel'in sesli sözlerini ve duyurularını ayarlar.","调整商人乔尔的语音台词和播报。","調整商人喬爾的語音台詞和播報。"
xuiOptionsAudioAOPVolumeProfilesTraderRekt,UI,MainMenu,,,"Trader Rekt",,"Händler Rekt","Comerciante Rekt","Marchand Rekt","Mercante Rekt","トレーダー レクト","상인 렉트","Handlarz Rekt","Comerciante Rekt","Торговец Рект","Tüccar Rekt","商人雷克特","商人雷克特"
xuiOptionsAudioAOPVolumeProfilesTraderRektTooltip,UI,MainMenu,,,"Adjusts voice lines and announcements for Trader Rekt.",,"Passt Sprachzeilen und Durchsagen von Händler Rekt an.","Ajusta líneas de voz y anuncios del comerciante Rekt.","Ajuste les répliques et annonces du marchand Rekt.","Regola battute vocali e annunci del mercante Rekt.","トレーダー レクトのボイスとアナウンスを調整します。","상인 렉트의 음성 대사와 안내 방송을 조정합니다.","Dostosowuje kwestie głosowe i komunikaty handlarza Rekta.","Ajusta falas e anúncios do comerciante Rekt.","Регулирует голосовые реплики и объявления торговца Ректа.","Tüccar Rekt'in sesli sözlerini ve duyurularını ayarlar.","调整商人雷克特的语音台词和播报。","調整商人雷克特的語音台詞和播報。"
xuiOptionsAudioAOPVolumeProfilesTwitchSounds,UI,MainMenu,,,"Twitch Sounds",,"Twitch-Sounds","Sonidos de Twitch","Sons Twitch","Suoni Twitch","Twitchサウンド","트위치 사운드","Dźwięki Twitch","Sons da Twitch","Звуки Twitch","Twitch Sesleri","Twitch 音效","Twitch 音效"
xuiOptionsAudioAOPVolumeProfilesTwitchSoundsTooltip,UI,MainMenu,,,"Adjusts Twitch integration event sounds.",,"Passt Ereignisgeräusche der Twitch-Integration an.","Ajusta los sonidos de eventos de la integración de Twitch.","Ajuste les sons d'événements de l'intégration Twitch.","Regola i suoni degli eventi dell'integrazione Twitch.","Twitch連携イベント音を調整します。","Twitch 연동 이벤트 사운드를 조정합니다.","Dostosowuje dźwięki zdarzeń integracji Twitch.","Ajusta os sons de eventos da integração com a Twitch.","Регулирует звуки событий интеграции Twitch.","Twitch entegrasyonu etkinlik seslerini ayarlar.","调整 Twitch 集成事件音效。","調整 Twitch 整合事件音效。"
xuiOptionsAudioAOPVolumeProfilesVehicles,UI,MainMenu,,,"Vehicles",,"Fahrzeuge","Vehículos","Véhicules","Veicoli","車両","차량","Pojazdy","Veículos","Транспорт","Araçlar","载具","載具"
xuiOptionsAudioAOPVolumeProfilesVehiclesTooltip,UI,MainMenu,,,"Adjusts vehicle sounds except horns",,"Passt Fahrzeuggeräusche außer Hupen an.","Ajusta los sonidos de vehículos excepto las bocinas.","Ajuste les sons des véhicules sauf les klaxons.","Regola i suoni dei veicoli, esclusi i clacson.","クラクション以外の車両音を調整します。","경적을 제외한 차량 사운드를 조정합니다.","Dostosowuje dźwięki pojazdów z wyjątkiem klaksonów.","Ajusta os sons dos veículos, exceto buzinas.","Регулирует звуки транспорта, кроме сигналов.","Korna sesleri hariç araç seslerini ayarlar.","调整载具音效（不含喇叭）。","調整載具音效（不含喇叭）。"
