Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
exteriorHouseDoorWhiteAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] White Exterior House Door",,"[ddcdfa](Holz)[-] Weiße Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa blanca","[ddcdfa](Bois)[-] Porte, extérieur de maison, blanche","[ddcdfa](Legno)[-] Porta di casa esterna bianca","[ddcdfa](木材)[-] 住宅用室外ドア（白）","[ddcdfa](목재)[-] 흰색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – białe","[ddcdfa](Madeira)[-] Porta exterior de casa branca","[ddcdfa](Дерево)[-] Белая входная дверь","[ddcdfa](Tahta)[-] Beyaz Dış Ev Kapısı","[ddcdfa](木头)[-] 白色室外门","[ddcdfa](木頭)[-] 白色室外房屋門"
exteriorHouseDoorWhiteAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] White Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Weiße Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa blanca [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, blanche [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna bianca [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（白） [decea3]プレーン[-]","[ddcdfa](목재)[-] 흰색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – białe [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa branca [decea3]Simples[-]","[ddcdfa](Дерево)[-] Белая входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Beyaz Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 白色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 白色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorBrownAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Brown Exterior House Door",,"[ddcdfa](Holz)[-] Braune Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa marrón","[ddcdfa](Bois)[-] Porte, extérieur de maison, marron","[ddcdfa](Legno)[-] Porta di casa esterna marrone","[ddcdfa](木材)[-] 住宅用室外ドア（茶）","[ddcdfa](목재)[-] 갈색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – brązowe","[ddcdfa](Madeira)[-] Porta exterior de casa marrom","[ddcdfa](Дерево)[-] Коричневая входная дверь","[ddcdfa](Tahta)[-] Kahverengi Dış Ev Kapısı","[ddcdfa](木头)[-] 棕色室外门","[ddcdfa](木頭)[-] 棕色室外房屋門"
exteriorHouseDoorBrownAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Brown Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Braune Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa marrón [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, marron [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna marrone [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（茶） [decea3]プレーン[-]","[ddcdfa](목재)[-] 갈색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – brązowe [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa marrom [decea3]Simples[-]","[ddcdfa](Дерево)[-] Коричневая входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Kahverengi Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 棕色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 棕色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorOakAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Oak Exterior House Door",,"[ddcdfa](Holz)[-] Eichentür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa de roble","[ddcdfa](Bois)[-] Porte, extérieur de maison, chêne","[ddcdfa](Legno)[-] Porta di casa esterna di quercia","[ddcdfa](木材)[-] 住宅用室外ドア（オーク）","[ddcdfa](목재)[-] 오크 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – dębowe","[ddcdfa](Madeira)[-] Porta exterior de casa carvalho","[ddcdfa](Дерево)[-] Дубовая входная дверь","[ddcdfa](Tahta)[-] Meşe Dış Ev Kapısı","[ddcdfa](木头)[-] 橡木室外门","[ddcdfa](木頭)[-] 橡木室外房屋門"
exteriorHouseDoorOakAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Oak Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Eichentür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa de roble [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, chêne [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna di quercia [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（オーク） [decea3]プレーン[-]","[ddcdfa](목재)[-] 오크 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – dębowe [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa carvalho [decea3]Simples[-]","[ddcdfa](Дерево)[-] Дубовая входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Meşe Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 橡木室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 橡木室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorRedAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Red Exterior House Door",,"[ddcdfa](Holz)[-] Rote Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa roja","[ddcdfa](Bois)[-] Porte, extérieur de maison, rouge","[ddcdfa](Legno)[-] Porta di casa esterna rossa","[ddcdfa](木材)[-] 住宅用室外ドア（赤）","[ddcdfa](목재)[-] 빨간색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – czerwone","[ddcdfa](Madeira)[-] Porta exterior de casa vermelha","[ddcdfa](Дерево)[-] Красная входная дверь","[ddcdfa](Tahta)[-] Kırmızı Dış Ev Kapısı","[ddcdfa](木头)[-] 红色室外门","[ddcdfa](木頭)[-] 紅色室外房屋門"
exteriorHouseDoorRedAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Red Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Rote Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa roja [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, rouge [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna rossa [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（赤） [decea3]プレーン[-]","[ddcdfa](목재)[-] 빨간색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – czerwone [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa vermelha [decea3]Simples[-]","[ddcdfa](Дерево)[-] Красная входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Kırmızı Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 红色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 紅色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorOrangeAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Orange Exterior House Door",,"[ddcdfa](Holz)[-] Orangefarbene Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa naranja","[ddcdfa](Bois)[-] Porte, extérieur de maison, orange","[ddcdfa](Legno)[-] Porta di casa esterna arancione","[ddcdfa](木材)[-] 住宅用室外ドア（橙）","[ddcdfa](목재)[-] 주황색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – pomarańczowe","[ddcdfa](Madeira)[-] Porta exterior de casa laranja","[ddcdfa](Дерево)[-] Оранжевая входная дверь","[ddcdfa](Tahta)[-] Turuncu Dış Ev Kapısı","[ddcdfa](木头)[-] 橙色室外门","[ddcdfa](木頭)[-] 橘色室外房屋門"
exteriorHouseDoorOrangeAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Orange Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Orangefarbene Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa naranja [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, orange [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna arancione [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（橙） [decea3]プレーン[-]","[ddcdfa](목재)[-] 주황색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – pomarańczowe [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa laranja [decea3]Simples[-]","[ddcdfa](Дерево)[-] Оранжевая входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Turuncu Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 橙色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 橘色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorYellowAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Yellow Exterior House Door",,"[ddcdfa](Holz)[-] Gelbe Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa amarilla","[ddcdfa](Bois)[-] Porte, extérieur de maison, jaune","[ddcdfa](Legno)[-] Porta di casa esterna gialla","[ddcdfa](木材)[-] 住宅用室外ドア（黄）","[ddcdfa](목재)[-] 노란색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – żółte","[ddcdfa](Madeira)[-] Porta exterior de casa amarela","[ddcdfa](Дерево)[-] Желтая входная дверь","[ddcdfa](Tahta)[-] Sarı Dış Ev Kapısı","[ddcdfa](木头)[-] 黄色室外门","[ddcdfa](木頭)[-] 黃色室外房屋門"
exteriorHouseDoorYellowAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Yellow Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Gelbe Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa amarilla [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, jaune [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna gialla [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（黄） [decea3]プレーン[-]","[ddcdfa](목재)[-] 노란색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – żółte [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa amarela [decea3]Simples[-]","[ddcdfa](Дерево)[-] Желтая входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Sarı Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 黄色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 黃色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorGreenAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Green Exterior House Door",,"[ddcdfa](Holz)[-] Grüne Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa verde","[ddcdfa](Bois)[-] Porte, extérieur de maison, verte","[ddcdfa](Legno)[-] Porta di casa esterna verde","[ddcdfa](木材)[-] 住宅用室外ドア（緑）","[ddcdfa](목재)[-] 녹색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – zielone","[ddcdfa](Madeira)[-] Porta exterior de casa verde","[ddcdfa](Дерево)[-] Зеленая входная дверь","[ddcdfa](Tahta)[-] Yeşil Dış Ev Kapısı","[ddcdfa](木头)[-] 绿色室外门","[ddcdfa](木頭)[-] 綠色室外房屋門"
exteriorHouseDoorGreenAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Green Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Grüne Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa verde [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, verte [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna verde [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（緑） [decea3]プレーン[-]","[ddcdfa](목재)[-] 녹색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – zielone [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa verde [decea3]Simples[-]","[ddcdfa](Дерево)[-] Зеленая входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Yeşil Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 绿色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 綠色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorBlueAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Blue Exterior House Door",,"[ddcdfa](Holz)[-] Blaue Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa azul","[ddcdfa](Bois)[-] Porte, extérieur de maison, bleue","[ddcdfa](Legno)[-] Porta di casa esterna blu","[ddcdfa](木材)[-] 住宅用室外ドア（青）","[ddcdfa](목재)[-] 파란색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – niebieskie","[ddcdfa](Madeira)[-] Porta exterior de casa azul","[ddcdfa](Дерево)[-] Синяя входная дверь","[ddcdfa](Tahta)[-] Mavi Dış Ev Kapısı","[ddcdfa](木头)[-] 蓝色室外门","[ddcdfa](木頭)[-] 藍色室外房屋門"
exteriorHouseDoorBlueAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Blue Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Blaue Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa azul [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, bleue [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna blu [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（青） [decea3]プレーン[-]","[ddcdfa](목재)[-] 파란색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – niebieskie [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa azul [decea3]Simples[-]","[ddcdfa](Дерево)[-] Синяя входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Mavi Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 蓝色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 藍色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorPurpleAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Purple Exterior House Door",,"[ddcdfa](Holz)[-] Lilafarbene Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa violeta","[ddcdfa](Bois)[-] Porte, extérieur de maison, violette","[ddcdfa](Legno)[-] Porta di casa esterna viola","[ddcdfa](木材)[-] 住宅用室外ドア（紫）","[ddcdfa](목재)[-] 보라색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – fioletowe","[ddcdfa](Madeira)[-] Porta exterior de casa roxa","[ddcdfa](Дерево)[-] Фиолетовая входная дверь","[ddcdfa](Tahta)[-] Mor Dış Ev Kapısı","[ddcdfa](木头)[-] 紫色室外门","[ddcdfa](木頭)[-] 紫色室外房屋門"
exteriorHouseDoorPurpleAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Purple Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Lilafarbene Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa violeta [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, violette [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna viola [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（紫） [decea3]プレーン[-]","[ddcdfa](목재)[-] 보라색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – fioletowe [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa roxa [decea3]Simples[-]","[ddcdfa](Дерево)[-] Фиолетовая входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Mor Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 紫色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 紫色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorGreyAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Grey Exterior House Door",,"[ddcdfa](Holz)[-] Graue Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa gris","[ddcdfa](Bois)[-] Porte, extérieur de maison, grise","[ddcdfa](Legno)[-] Porta di casa esterna grigia","[ddcdfa](木材)[-] 住宅用室外ドア（灰）","[ddcdfa](목재)[-] 회색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – szare","[ddcdfa](Madeira)[-] Porta exterior de casa cinza","[ddcdfa](Дерево)[-] Серая входная дверь","[ddcdfa](Tahta)[-] Gri Dış Ev Kapısı","[ddcdfa](木头)[-] 灰色室外门","[ddcdfa](木頭)[-] 灰色室外房屋門"
exteriorHouseDoorGreyAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Grey Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Graue Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa gris [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, grise [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna grigia [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（灰） [decea3]プレーン[-]","[ddcdfa](목재)[-] 회색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – szare [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa cinza [decea3]Simples[-]","[ddcdfa](Дерево)[-] Серая входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Gri Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 灰色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 灰色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorPinkAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Pink Exterior House Door",,"[ddcdfa](Holz)[-] Rosafarbene Tür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta exterior de la casa rosa","[ddcdfa](Bois)[-] Porte, extérieur de maison, rose","[ddcdfa](Legno)[-] Porta di casa esterna rosa","[ddcdfa](木材)[-] 住宅用室外ドア（ピンク）","[ddcdfa](목재)[-] 분홍색 외부 집 문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – różowe","[ddcdfa](Madeira)[-] Porta exterior de casa rosa","[ddcdfa](Дерево)[-] Розовая входная дверь","[ddcdfa](Tahta)[-] Pembe Dış Ev Kapısı","[ddcdfa](木头)[-] 粉色室外门","[ddcdfa](木頭)[-] 粉色室外房屋門"
exteriorHouseDoorPinkAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Pink Exterior House Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Rosafarbene Tür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta exterior de la casa rosa [decea3]Simple[-]","[ddcdfa](Bois)[-] Porte, extérieur de maison, rose [decea3]Simple[-]","[ddcdfa](Legno)[-] Porta di casa esterna rosa [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ドア（ピンク） [decea3]プレーン[-]","[ddcdfa](목재)[-] 분홍색 외부 집 문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – różowe [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior de casa rosa [decea3]Simples[-]","[ddcdfa](Дерево)[-] Розовая входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Pembe Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 粉色室外门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 粉色室外房屋門 [decea3]簡潔[-]"
exteriorHouseDoorDoubleWhiteAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] White Exterior House Double Door",,"[ddcdfa](Holz)[-] Weiße Doppeltür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta doble exterior de la casa blanca","[ddcdfa](Bois)[-] Double porte, extérieur de maison, blanche","[ddcdfa](Legno)[-] Doppia porta di casa esterna bianca","[ddcdfa](木材)[-] 住宅用室外ダブルドア（白）","[ddcdfa](목재)[-] 흰색 외부 집 이중문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – białe, podwójne","[ddcdfa](Madeira)[-] Porta exterior dupla de casa branca","[ddcdfa](Дерево)[-] Белая двойная входная дверь","[ddcdfa](Tahta)[-] Çift Kanatlı Beyaz Dış Ev Kapısı","[ddcdfa](木头)[-] 白色室外双开门","[ddcdfa](木頭)[-] 白色室外房屋雙門"
exteriorHouseDoorDoubleWhiteAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] White Exterior House Double Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Weiße Doppeltür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta doble exterior de la casa blanca [decea3]Simple[-]","[ddcdfa](Bois)[-] Double porte, extérieur de maison, blanche [decea3]Simple[-]","[ddcdfa](Legno)[-] Doppia porta di casa esterna bianca [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ダブルドア（白） [decea3]プレーン[-]","[ddcdfa](목재)[-] 흰색 외부 집 이중문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – białe, podwójne [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior dupla de casa branca [decea3]Simples[-]","[ddcdfa](Дерево)[-] Белая двойная входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Çift Kanatlı Beyaz Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 白色室外双开门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 白色室外房屋雙門 [decea3]簡潔[-]"
exteriorHouseDoorDoubleBrownAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Brown Exterior House Double Door",,"[ddcdfa](Holz)[-] Braune Doppeltür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta doble exterior de la casa marrón","[ddcdfa](Bois)[-] Double porte, extérieur de maison, marron","[ddcdfa](Legno)[-] Doppia porta di casa esterna marrone","[ddcdfa](木材)[-] 住宅用室外ダブルドア（茶）","[ddcdfa](목재)[-] 갈색 외부 집 이중문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – brązowe, podwójne","[ddcdfa](Madeira)[-] Porta exterior dupla de casa marrom","[ddcdfa](Дерево)[-] Коричневая двойная входная дверь","[ddcdfa](Tahta)[-] Çift Kanatlı Kahverengi Dış Ev Kapısı","[ddcdfa](木头)[-] 棕色室外双开门","[ddcdfa](木頭)[-] 棕色室外房屋雙門"
exteriorHouseDoorDoubleBrownAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Brown Exterior House Double Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Braune Doppeltür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta doble exterior de la casa marrón [decea3]Simple[-]","[ddcdfa](Bois)[-] Double porte, extérieur de maison, marron [decea3]Simple[-]","[ddcdfa](Legno)[-] Doppia porta di casa esterna marrone [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ダブルドア（茶） [decea3]プレーン[-]","[ddcdfa](목재)[-] 갈색 외부 집 이중문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – brązowe, podwójne [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior dupla de casa marrom [decea3]Simples[-]","[ddcdfa](Дерево)[-] Коричневая двойная входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Çift Kanatlı Kahverengi Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 棕色室外双开门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 棕色室外房屋雙門 [decea3]簡潔[-]"
exteriorHouseDoorDoubleRedAGFWood,blocks,Block,,,"[ddcdfa](Wood)[-] Red Exterior House Double Door",,"[ddcdfa](Holz)[-] Rote Doppeltür, Hausaußenseite","[ddcdfa](Madera)[-] Puerta doble exterior de la casa roja","[ddcdfa](Bois)[-] Double porte, extérieur de maison, rouge","[ddcdfa](Legno)[-] Doppia porta di casa esterna rossa","[ddcdfa](木材)[-] 住宅用室外ダブルドア（赤）","[ddcdfa](목재)[-] 빨간색 외부 집 이중문","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – czerwone, podwójne","[ddcdfa](Madeira)[-] Porta exterior dupla de casa vermelha","[ddcdfa](Дерево)[-] Красная двойная входная дверь","[ddcdfa](Tahta)[-] Çift Kanatlı Kırmızı Dış Ev Kapısı","[ddcdfa](木头)[-] 红色室外双开门","[ddcdfa](木頭)[-] 紅色室外房屋雙門"
exteriorHouseDoorDoubleRedAGFWoodClean,blocks,Block,,,"[ddcdfa](Wood)[-] Red Exterior House Double Door [decea3]Plain[-]",,"[ddcdfa](Holz)[-] Rote Doppeltür, Hausaußenseite [decea3]Klar[-]","[ddcdfa](Madera)[-] Puerta doble exterior de la casa roja [decea3]Simple[-]","[ddcdfa](Bois)[-] Double porte, extérieur de maison, rouge [decea3]Simple[-]","[ddcdfa](Legno)[-] Doppia porta di casa esterna rossa [decea3]Semplice[-]","[ddcdfa](木材)[-] 住宅用室外ダブルドア（赤） [decea3]プレーン[-]","[ddcdfa](목재)[-] 빨간색 외부 집 이중문 [decea3]플레인[-]","[ddcdfa](Drewno)[-] Zewnętrzne drzwi do domu – czerwone, podwójne [decea3]Prosta[-]","[ddcdfa](Madeira)[-] Porta exterior dupla de casa vermelha [decea3]Simples[-]","[ddcdfa](Дерево)[-] Красная двойная входная дверь [decea3]Простой[-]","[ddcdfa](Tahta)[-] Çift Kanatlı Kırmızı Dış Ev Kapısı [decea3]Sade[-]","[ddcdfa](木头)[-] 红色室外双开门 [decea3]简洁[-]","[ddcdfa](木頭)[-] 紅色室外房屋雙門 [decea3]簡潔[-]"
