Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
AGFcommercialDoorDoubleV2Pink,,,,,"Pink Commercial Double Door V2",,"Rosafarbene Industriedoppeltür V2","Puerta doble comercial rosa V2","Double porte de commerce rose V2","Porta di emergenza doppia rosa V2","業務用ダブルドア V2（ピンク）","분홍색 상업용 이중문 V2","Drzwi przedsiębiorstwa V2 – różowe, podwójne","Porta dupla comercial rosa V2","Розовая двойная промышленная дверь V2","Çift Kanatlı Pembe Ticari Kapı V2","粉色商业双开门 V2","粉紅色商業雙門 V2"
AGFcommercialDoorDoubleV2Purple,,,,,"Purple Commercial Double Door V2",,"Lilafarbene Industriedoppeltür V2","Puerta doble comercial violeta V2","Double porte de commerce violette V2","Porta di emergenza doppia viola V2","業務用ダブルドア V2（紫）","보라색 상업용 이중문 V2","Drzwi przedsiębiorstwa V2 – fioletowe, podwójne","Porta dupla comercial roxa V2","Фиолетовая двойная промышленная дверь V2","Çift Kanatlı Mor Ticari Kapı V2","紫色商业双开门 V2","紫色商業雙門 V2"
AGFcommercialDoorDoubleV2Red,,,,,"Red Commercial Double Door V2",,"Rote Industriedoppeltür V2","Puerta doble comercial roja V2","Double porte de commerce rouge V2","Porta di emergenza doppia rossa V2","業務用ダブルドア V2（赤）","빨간색 상업용 이중문 V2","Drzwi przedsiębiorstwa V2 – czerwone, podwójne","Porta dupla comercial vermelha V2","Красная двойная промышленная дверь V2","Çift Kanatlı Kırmızı Ticari Kapı V2","红色商业双开门 V2","紅色商業雙門 V2"
AGFcommercialDoorDoubleV2White,,,,,"White Commercial Double Door V2",,"Weiße Industriedoppeltür V2","Puerta doble comercial blanca V2","Double porte de commerce blanche V2","Porta di emergenza doppia bianca V2","業務用ダブルドア V2（白）","흰색 상업용 이중문 V2","Drzwi przedsiębiorstwa V2 – białe, podwójne","Porta dupla comercial branca V2","Белая двойная промышленная дверь V2","Çift Kanatlı Beyaz Ticari Kapı V2","白色商业双开门 V2","白色商業雙門 V2"
AGFcommercialDoorDoubleV2Yellow,,,,,"Yellow Commercial Double Door V2",,"Gelbe Industriedoppeltür V2","Puerta doble comercial amarilla V2","Double porte de commerce jaune V2","Porta di emergenza doppia gialla V2","業務用ダブルドア V2（黄）","노란색 상업용 이중문 V2","Drzwi przedsiębiorstwa V2 – żółte, podwójne","Porta dupla comercial amarela V2","Желтая двойная промышленная дверь V2","Çift Kanatlı Sarı Ticari Kapı V2","黄色商业双开门 V2","黃色商業雙門 V2"
AGFcommercialDoorDoubleV3Blue,,,,,"Blue Commercial Double Door V3",,"Blaue Industriedoppeltür V3","Puerta doble comercial azul V3","Double porte de commerce bleue V3","Porta di emergenza doppia blu V3","業務用ダブルドア V3（青）","파란색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – niebieskie, podwójne","Porta dupla comercial azul V3","Синяя двойная промышленная дверь V3","Çift Kanatlı Mavi Ticari Kapı V3","蓝色商业双开门 V3","藍色商業雙門 V3"
AGFcommercialDoorDoubleV3Brown,,,,,"Brown Commercial Double Door V3",,"Braune Industriedoppeltür V3","Puerta doble comercial marrón V3","Double porte de commerce marron V3","Porta di emergenza doppia marrone V3","業務用ダブルドア V3（茶）","갈색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – brązowe, podwójne","Porta dupla comercial marrom V3","Коричневая двойная промышленная дверь V3","Çift Kanatlı Kahverengi Ticari Kapı V3","棕色商业双开门 V3","棕色商業雙門 V3"
AGFcommercialDoorDoubleV3Green,,,,,"Green Commercial Double Door V3",,"Grüne Industriedoppeltür V3","Puerta doble comercial verde V3","Double porte de commerce verte V3","Porta di emergenza doppia verde V3","業務用ダブルドア V3（緑）","녹색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – zielone, podwójne","Porta dupla comercial verde V3","Зеленая двойная промышленная дверь V3","Çift Kanatlı Yeşil Ticari Kapı V3","绿色商业双开门 V3","綠色商業雙門 V3"
AGFcommercialDoorDoubleV3Grey,,,,,"Grey Commercial Double Door V3",,"Graue Industriedoppeltür V3","Puerta doble comercial gris V3","Double porte de commerce grise V3","Porta di emergenza doppia grigia V3","業務用ダブルドア V3（灰）","회색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – szare, podwójne","Porta dupla comercial cinza V3","Серая двойная промышленная дверь V3","Çift Kanatlı Gri Ticari Kapı V3","灰色商业双开门 V3","灰色商業雙門 V3"
AGFcommercialDoorDoubleV3Oak,,,,,"Oak Commercial Double Door V3",,"Eichen-Industriedoppeltür V3","Puerta doble comercial de roble V3","Double porte de commerce en chêne V3","Porta di emergenza doppia in rovere V3","業務用ダブルドア V3（オーク）","나무색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – dębowe, podwójne","Porta dupla comercial de carvalho V3","Дубовая двойная промышленная дверь V3","Çift Kanatlı Meşe Ticari Kapı V3","橡木商业双开门 V3","橡木商業雙門 V3"
AGFcommercialDoorDoubleV3Orange,,,,,"Orange Commercial Double Door V3",,"Orangefarbene Industriedoppeltür V3","Puerta doble comercial naranja V3","Double porte de commerce orange V3","Porta di emergenza doppia arancione V3","業務用ダブルドア V3（橙）","오렌지색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – pomarańczowe, podwójne","Porta dupla comercial laranja V3","Оранжевая двойная промышленная дверь V3","Çift Kanatlı Turuncu Ticari Kapı V3","橙色商业双开门 V3","橘色商業雙門 V3"
AGFcommercialDoorDoubleV3Pink,,,,,"Pink Commercial Double Door V3",,"Rosafarbene Industriedoppeltür V3","Puerta doble comercial rosa V3","Double porte de commerce rose V3","Porta di emergenza doppia rosa V3","業務用ダブルドア V3（ピンク）","분홍색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – różowe, podwójne","Porta dupla comercial rosa V3","Розовая двойная промышленная дверь V3","Çift Kanatlı Pembe Ticari Kapı V3","粉色商业双开门 V3","粉紅色商業雙門 V3"
AGFcommercialDoorDoubleV3Purple,,,,,"Purple Commercial Double Door V3",,"Lilafarbene Industriedoppeltür V3","Puerta doble comercial violeta V3","Double porte de commerce violette V3","Porta di emergenza doppia viola V3","業務用ダブルドア V3（紫）","보라색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – fioletowe, podwójne","Porta dupla comercial roxa V3","Фиолетовая двойная промышленная дверь V3","Çift Kanatlı Mor Ticari Kapı V3","紫色商业双开门 V3","紫色商業雙門 V3"
AGFcommercialDoorDoubleV3Red,,,,,"Red Commercial Double Door V3",,"Rote Industriedoppeltür V3","Puerta doble comercial roja V3","Double porte de commerce rouge V3","Porta di emergenza doppia rossa V3","業務用ダブルドア V3（赤）","빨간색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – czerwone, podwójne","Porta dupla comercial vermelha V3","Красная двойная промышленная дверь V3","Çift Kanatlı Kırmızı Ticari Kapı V3","红色商业双开门 V3","紅色商業雙門 V3"
AGFcommercialDoorDoubleV3White,,,,,"White Commercial Double Door V3",,"Weiße Industriedoppeltür V3","Puerta doble comercial blanca V3","Double porte de commerce blanche V3","Porta di emergenza doppia bianca V3","業務用ダブルドア V3（白）","흰색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – białe, podwójne","Porta dupla comercial branca V3","Белая двойная промышленная дверь V3","Çift Kanatlı Beyaz Ticari Kapı V3","白色商业双开门 V3","白色商業雙門 V3"
AGFcommercialDoorDoubleV3Yellow,,,,,"Yellow Commercial Double Door V3",,"Gelbe Industriedoppeltür V3","Puerta doble comercial amarilla V3","Double porte de commerce jaune V3","Porta di emergenza doppia gialla V3","業務用ダブルドア V3（黄）","노란색 상업용 이중문 V3","Drzwi przedsiębiorstwa V3 – żółte, podwójne","Porta dupla comercial amarela V3","Желтая двойная промышленная дверь V3","Çift Kanatlı Sarı Ticari Kapı V3","黄色商业双开门 V3","黃色商業雙門 V3"
AGFcommercialDoorDoubleV4Blue,,,,,"Blue Commercial Double Door V4",,"Blaue Industriedoppeltür V4","Puerta doble comercial azul V4","Double porte de commerce bleue V4","Porta di emergenza doppia blu V4","業務用ダブルドア V4（青）","파란색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – niebieskie, podwójne","Porta dupla comercial azul V4","Синяя двойная промышленная дверь V4","Çift Kanatlı Mavi Ticari Kapı V4","蓝色商业双开门 V4","藍色商業雙門 V4"
AGFcommercialDoorDoubleV4Brown,,,,,"Brown Commercial Double Door V4",,"Braune Industriedoppeltür V4","Puerta doble comercial marrón V4","Double porte de commerce marron V4","Porta di emergenza doppia marrone V4","業務用ダブルドア V4（茶）","갈색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – brązowe, podwójne","Porta dupla comercial marrom V4","Коричневая двойная промышленная дверь V4","Çift Kanatlı Kahverengi Ticari Kapı V4","棕色商业双开门 V4","棕色商業雙門 V4"
AGFcommercialDoorDoubleV4Green,,,,,"Green Commercial Double Door V4",,"Grüne Industriedoppeltür V4","Puerta doble comercial verde V4","Double porte de commerce verte V4","Porta di emergenza doppia verde V4","業務用ダブルドア V4（緑）","초록색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – zielone, podwójne","Porta dupla comercial verde V4","Зеленая двойная промышленная дверь V4","Çift Kanatlı Yeşil Ticari Kapı V4","绿色商业双开门 V4","綠色商業雙門 V4"
AGFcommercialDoorDoubleV4Grey,,,,,"Grey Commercial Double Door V4",,"Graue Industriedoppeltür V4","Puerta doble comercial gris V4","Double porte de commerce grise V4","Porta di emergenza doppia grigia V4","業務用ダブルドア V4（灰）","회색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – szare, podwójne","Porta dupla comercial cinza V4","Серая двойная промышленная дверь V4","Çift Kanatlı Gri Ticari Kapı V4","灰色商业双开门 V4","灰色商業雙門 V4"
AGFcommercialDoorDoubleV4Oak,,,,,"Oak Commercial Double Door V4",,"Eichen-Industriedoppeltür V4","Puerta doble comercial de roble V4","Double porte de commerce en chêne V4","Porta di emergenza doppia in rovere V4","業務用ダブルドア V4（オーク）","나무색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – dębowe, podwójne","Porta dupla comercial de carvalho V4","Дубовая двойная промышленная дверь V4","Çift Kanatlı Meşe Ticari Kapı V4","橡木商业双开门 V4","橡木商業雙門 V4"
AGFcommercialDoorDoubleV4Orange,,,,,"Orange Commercial Double Door V4",,"Orangefarbene Industriedoppeltür V4","Puerta doble comercial naranja V4","Double porte de commerce orange V4","Porta di emergenza doppia arancione V4","業務用ダブルドア V4（橙）","오렌지색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – pomarańczowe, podwójne","Porta dupla comercial laranja V4","Оранжевая двойная промышленная дверь V4","Çift Kanatlı Turuncu Ticari Kapı V4","橙色商业双开门 V4","橘色商業雙門 V4"
AGFcommercialDoorDoubleV4Pink,,,,,"Pink Commercial Double Door V4",,"Rosafarbene Industriedoppeltür V4","Puerta doble comercial rosa V4","Double porte de commerce rose V4","Porta di emergenza doppia rosa V4","業務用ダブルドア V4（ピンク）","분홍색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – różowe, podwójne","Porta dupla comercial rosa V4","Розовая двойная промышленная дверь V4","Çift Kanatlı Pembe Ticari Kapı V4","粉色商业双开门 V4","粉紅色商業雙門 V4"
AGFcommercialDoorDoubleV4Purple,,,,,"Purple Commercial Double Door V4",,"Lilafarbene Industriedoppeltür V4","Puerta doble comercial violeta V4","Double porte de commerce violette V4","Porta di emergenza doppia viola V4","業務用ダブルドア V4（紫）","보라색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – fioletowe, podwójne","Porta dupla comercial roxa V4","Фиолетовая двойная промышленная дверь V4","Çift Kanatlı Mor Ticari Kapı V4","紫色商业双开门 V4","紫色商業雙門 V4"
AGFcommercialDoorDoubleV4Red,,,,,"Red Commercial Double Door V4",,"Rote Industriedoppeltür V4","Puerta doble comercial roja V4","Double porte de commerce rouge V4","Porta di emergenza doppia rossa V4","業務用ダブルドア V4（赤）","빨간색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – czerwone, podwójne","Porta dupla comercial vermelha V4","Красная двойная промышленная дверь V4","Çift Kanatlı Kırmızı Ticari Kapı V4","红色商业双开门 V4","紅色商業雙門 V4"
AGFcommercialDoorDoubleV4White,,,,,"White Commercial Double Door V4",,"Weiße Industriedoppeltür V4","Puerta doble comercial blanca V4","Double porte de commerce blanche V4","Porta di emergenza doppia bianca V4","業務用ダブルドア V4（白）","흰색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – białe, podwójne","Porta dupla comercial branca V4","Белая двойная промышленная дверь V4","Çift Kanatlı Beyaz Ticari Kapı V4","白色商业双开门 V4","白色商業雙門 V4"
AGFcommercialDoorDoubleV4Yellow,,,,,"Yellow Commercial Double Door V4",,"Gelbe Industriedoppeltür V4","Puerta doble comercial amarilla V4","Double porte de commerce jaune V4","Porta di emergenza doppia gialla V4","業務用ダブルドア V4（黄）","노란색 상업용 이중문 V4","Drzwi przedsiębiorstwa V4 – żółte, podwójne","Porta dupla comercial amarela V4","Желтая двойная промышленная дверь V4","Çift Kanatlı Sarı Ticari Kapı V4","黄色商业双开门 V4","黃色商業雙門 V4"
AGFcommercialDoorV1Blue,,,,,"Blue Commercial Door V1",,"Blaue Industrietür V1","Puerta comercial azul V1","Porte de commerce bleue V1","Porta di emergenza blu V1","業務用ドア V1（青）","파란색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – niebieskie","Porta comercial azul V1","Синяя промышленная дверь V1","Mavi Ticari Kapı V1","蓝色商业门 V1","藍色商業門 V1"
AGFcommercialDoorV1Brown,,,,,"Brown Commercial Door V1",,"Braune Industrietür V1","Puerta comercial marrón V1","Porte de commerce marron V1","Porta di emergenza marrone V1","業務用ドア V1（茶）","갈색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – brązowe","Porta comercial marrom V1","Коричневая промышленная дверь V1","Kahverengi Ticari Kapı V1","棕色商业门 V1","棕色商業門 V1"
AGFcommercialDoorV1Green,,,,,"Green Commercial Door V1",,"Grüne Industrietür V1","Puerta comercial verde V1","Porte de commerce verte V1","Porta di emergenza verde V1","業務用ドア V1（緑）","녹색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – zielone","Porta comercial verde V1","Зеленая промышленная дверь V1","Yeşil Ticari Kapı V1","绿色商业门 V1","綠色商業門 V1"
AGFcommercialDoorV1Grey,,,,,"Grey Commercial Door V1",,"Graue Industrietür V1","Puerta comercial gris V1","Porte de commerce grise V1","Porta di emergenza grigia V1","業務用ドア V1（灰）","회색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – szare","Porta comercial cinza V1","Серая промышленная дверь V1","Gri Ticari Kapı V1","灰色商业门 V1","灰色商業門 V1"
AGFcommercialDoorV1Oak,,,,,"Oak Commercial Door V1",,"Eichen-Industrietür V1","Puerta comercial de roble V1","Porte de commerce en chêne V1","Porta di emergenza in rovere V1","業務用ドア V1（オーク）","오크 상업용 문 V1","Drzwi przedsiębiorstwa V1 – dębowe","Porta comercial carvalho V1","Дубовая промышленная дверь V1","Meşe Ticari Kapı V1","橡木商业门 V1","橡木商業門 V1"
AGFcommercialDoorV1Orange,,,,,"Orange Commercial Door V1",,"Orangefarbene Industrietür V1","Puerta comercial naranja V1","Porte de commerce orange V1","Porta di emergenza arancione V1","業務用ドア V1（橙）","주황색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – pomarańczowe","Porta comercial laranja V1","Оранжевая промышленная дверь V1","Turuncu Ticari Kapı V1","橙色商业门 V1","橘色商業門 V1"
AGFcommercialDoorV1Pink,,,,,"Pink Commercial Door V1",,"Rosafarbene Industrietür V1","Puerta comercial rosa V1","Porte de commerce rose V1","Porta di emergenza rosa V1","業務用ドア V1（ピンク）","분홍색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – różowe","Porta comercial rosa V1","Розовая промышленная дверь V1","Pembe Ticari Kapı V1","粉色商业门 V1","粉紅色商業門 V1"
AGFcommercialDoorV1Purple,,,,,"Purple Commercial Door V1",,"Lilafarbene Industrietür V1","Puerta comercial violeta V1","Porte de commerce violette V1","Porta di emergenza viola V1","業務用ドア V1（紫）","보라색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – fioletowe","Porta comercial roxa V1","Фиолетовая промышленная дверь V1","Mor Ticari Kapı V1","紫色商业门 V1","紫色商業門 V1"
AGFcommercialDoorV1Red,,,,,"Red Commercial Door V1",,"Rote Industrietür V1","Puerta comercial roja V1","Porte de commerce rouge V1","Porta di emergenza rossa V1","業務用ドア V1（赤）","빨간색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – czerwone","Porta comercial vermelha V1","Красная промышленная дверь V1","Kırmızı Ticari Kapı V1","红色商业门 V1","紅色商業門 V1"
AGFcommercialDoorV1White,,,,,"White Commercial Door V1",,"Weiße Industrietür V1","Puerta comercial blanca V1","Porte de commerce blanche V1","Porta di emergenza bianca V1","業務用ドア V1（白）","흰색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – białe","Porta comercial branca V1","Белая промышленная дверь V1","Beyaz Ticari Kapı V1","白色商业门 V1","白色商業門 V1"
AGFcommercialDoorV1Yellow,,,,,"Yellow Commercial Door V1",,"Gelbe Industrietür V1","Puerta comercial amarilla V1","Porte de commerce jaune V1","Porta di emergenza gialla V1","業務用ドア V1（黄）","노란색 상업용 문 V1","Drzwi przedsiębiorstwa V1 – żółte","Porta comercial amarela V1","Желтая промышленная дверь V1","Sarı Ticari Kapı V1","黄色商业门 V1","黃色商業門 V1"
AGFcommercialDoorV2Blue,,,,,"Blue Commercial Door V2",,"Blaue Industrietür V2","Puerta comercial azul V2","Porte de commerce bleue V2","Porta di emergenza blu V2","業務用ドア V2（青）","파란색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – niebieskie","Porta comercial azul V2","Синяя промышленная дверь V2","Mavi Ticari Kapı V2","蓝色商业门 V2","藍色商業門 V2"
AGFcommercialDoorV2Brown,,,,,"Brown Commercial Door V2",,"Braune Industrietür V2","Puerta comercial marrón V2","Porte de commerce marron V2","Porta di emergenza marrone V2","業務用ドア V2（茶）","갈색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – brązowe","Porta comercial marrom V2","Коричневая промышленная дверь V2","Kahverengi Ticari Kapı V2","棕色商业门 V2","棕色商業門 V2"
AGFcommercialDoorV2Green,,,,,"Green Commercial Door V2",,"Grüne Industrietür V2","Puerta comercial verde V2","Porte de commerce verte V2","Porta di emergenza verde V2","業務用ドア V2（緑）","초록색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – zielone","Porta comercial verde V2","Зеленая промышленная дверь V2","Yeşil Ticari Kapı V2","绿色商业门 V2","綠色商業門 V2"
AGFcommercialDoorV2Grey,,,,,"Grey Commercial Door V2",,"Graue Industrietür V2","Puerta comercial gris V2","Porte de commerce grise V2","Porta di emergenza grigia V2","業務用ドア V2（灰）","회색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – szare","Porta comercial cinza V2","Серая промышленная дверь V2","Gri Ticari Kapı V2","灰色商业门 V2","灰色商業門 V2"
AGFcommercialDoorV2Oak,,,,,"Oak Commercial Door V2",,"Eichen-Industrietür V2","Puerta comercial de roble V2","Porte de commerce en chêne V2","Porta di emergenza in rovere V2","業務用ドア V2（オーク）","나무색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – dębowe","Porta comercial de carvalho V2","Дубовая промышленная дверь V2","Meşe Ticari Kapı V2","橡木商业门 V2","橡木商業門 V2"
AGFcommercialDoorV2Orange,,,,,"Orange Commercial Door V2",,"Orangefarbene Industrietür V2","Puerta comercial naranja V2","Porte de commerce orange V2","Porta di emergenza arancione V2","業務用ドア V2（橙）","오렌지색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – pomarańczowe","Porta comercial laranja V2","Оранжевая промышленная дверь V2","Turuncu Ticari Kapı V2","橙色商业门 V2","橘色商業門 V2"
AGFcommercialDoorV2Pink,,,,,"Pink Commercial Door V2",,"Rosafarbene Industrietür V2","Puerta comercial rosa V2","Porte de commerce rose V2","Porta di emergenza rosa V2","業務用ドア V2（ピンク）","분홍색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – różowe","Porta comercial rosa V2","Розовая промышленная дверь V2","Pembe Ticari Kapı V2","粉色商业门 V2","粉紅色商業門 V2"
AGFcommercialDoorV2Purple,,,,,"Purple Commercial Door V2",,"Lilafarbene Industrietür V2","Puerta comercial violeta V2","Porte de commerce violette V2","Porta di emergenza viola V2","業務用ドア V2（紫）","보라색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – fioletowe","Porta comercial roxa V2","Фиолетовая промышленная дверь V2","Mor Ticari Kapı V2","紫色商业门 V2","紫色商業門 V2"
AGFcommercialDoorV2Red,,,,,"Red Commercial Door V2",,"Rote Industrietür V2","Puerta comercial roja V2","Porte de commerce rouge V2","Porta di emergenza rossa V2","業務用ドア V2（赤）","빨간색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – czerwone","Porta comercial vermelha V2","Красная промышленная дверь V2","Kırmızı Ticari Kapı V2","红色商业门 V2","紅色商業門 V2"
AGFcommercialDoorV2White,,,,,"White Commercial Door V2",,"Weiße Industrietür V2","Puerta comercial blanca V2","Porte de commerce blanche V2","Porta di emergenza bianca V2","業務用ドア V2（白）","흰색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – białe","Porta comercial branca V2","Белая промышленная дверь V2","Beyaz Ticari Kapı V2","白色商业门 V2","白色商業門 V2"
AGFcommercialDoorV2Yellow,,,,,"Yellow Commercial Door V2",,"Gelbe Industrietür V2","Puerta comercial amarilla V2","Porte de commerce jaune V2","Porta di emergenza gialla V2","業務用ドア V2（黄）","노란색 상업용 문 V2","Drzwi przedsiębiorstwa V2 – żółte","Porta comercial amarela V2","Желтая промышленная дверь V2","Sarı Ticari Kapı V2","黄色商业门 V2","黃色商業門 V2"
AGFcommercialDoorV3Blue,,,,,"Blue Commercial Door V3",,"Blaue Industrietür V3","Puerta comercial azul V3","Porte de commerce bleue V3","Porta di emergenza blu V3","業務用ドア V3（青）","파란색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – niebieskie","Porta comercial azul V3","Синяя промышленная дверь V3","Mavi Ticari Kapı V3","蓝色商业门 V3","藍色商業門 V3"
AGFcommercialDoorV3Brown,,,,,"Brown Commercial Door V3",,"Braune Industrietür V3","Puerta comercial marrón V3","Porte de commerce marron V3","Porta di emergenza marrone V3","業務用ドア V3（茶）","갈색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – brązowe","Porta comercial marrom V3","Коричневая промышленная дверь V3","Kahverengi Ticari Kapı V3","棕色商业门 V3","棕色商業門 V3"
AGFcommercialDoorV3Green,,,,,"Green Commercial Door V3",,"Grüne Industrietür V3","Puerta comercial verde V3","Porte de commerce verte V3","Porta di emergenza verde V3","業務用ドア V3（緑）","초록색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – zielone","Porta comercial verde V3","Зеленая промышленная дверь V3","Yeşil Ticari Kapı V3","绿色商业门 V3","綠色商業門 V3"
AGFcommercialDoorV3Grey,,,,,"Grey Commercial Door V3",,"Graue Industrietür V3","Puerta comercial gris V3","Porte de commerce grise V3","Porta di emergenza grigia V3","業務用ドア V3（灰）","회색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – szare","Porta comercial cinza V3","Серая промышленная дверь V3","Gri Ticari Kapı V3","灰色商业门 V3","灰色商業門 V3"
AGFcommercialDoorV3Oak,,,,,"Oak Commercial Door V3",,"Eichen-Industrietür V3","Puerta comercial de roble V3","Porte de commerce rouge en chêne V3","Porta di emergenza in rovere V3","業務用ドア V3（オーク）","나무색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – dębowe","Porta comercial de carvalho V3","Дубовая промышленная дверь V3","Meşe Ticari Kapı V3","橡木商业门 V3","橡木商業門 V3"
AGFcommercialDoorV3Orange,,,,,"Orange Commercial Door V3",,"Orangefarbene Industrietür V3","Puerta comercial naranja V3","Porte de commerce orange V3","Porta di emergenza arancione V3","業務用ドア V3（橙）","오렌지색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – pomarańczowe","Porta comercial laranja V3","Оранжевая промышленная дверь V3","Turuncu Ticari Kapı V3","橙色商业门 V3","橘色商業門 V3"
AGFcommercialDoorV3Pink,,,,,"Pink Commercial Door V3",,"Rosafarbene Industrietür V3","Puerta comercial rosa V3","Porte de commerce rose V3","Porta di emergenza rosa V3","業務用ドア V3（ピンク）","분홍색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – różowe","Porta comercial rosa V3","Розовая промышленная дверь V3","Pembe Ticari Kapı V3","粉色商业门 V3","粉紅色商業門 V3"
AGFcommercialDoorV3Purple,,,,,"Purple Commercial Door V3",,"Lilafarbene Industrietür V3","Puerta comercial violeta V3","Porte de commerce violette V3","Porta di emergenza viola V3","業務用ドア V3（紫）","보라색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – fioletowe","Porta comercial roxa V3","Фиолетовая промышленная дверь V3","Mor Ticari Kapı V3","紫色商业门 V3","紫色商業門 V3"
AGFcommercialDoorV3Red,,,,,"Red Commercial Door V3",,"Rote Industrietür V3","Puerta comercial roja V3","Porte de commerce rouge V3","Porta di emergenza rossa V3","業務用ドア V3（赤）","빨간색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – czerwone","Porta comercial vermelha V3","Красная промышленная дверь V3","Kırmızı Ticari Kapı V3","红色商业门 V3","紅色商業門 V3"
AGFcommercialDoorV3White,,,,,"White Commercial Door V3",,"Weiße Industrietür V3","Puerta comercial blanca V3","Porte de commerce blanche V3","Porta di emergenza bianca V3","業務用ドア V3（白）","흰색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – białe","Porta comercial branca V3","Белая промышленная дверь V3","Beyaz Ticari Kapı V3","白色商业门 V3","白色商業門 V3"
AGFcommercialDoorV3Yellow,,,,,"Yellow Commercial Door V3",,"Gelbe Industrietür V3","Puerta comercial amarilla V3","Porte de commerce jaune V3","Porta di emergenza gialla V3","業務用ドア V3（黄）","노란색 상업용 문 V3","Drzwi przedsiębiorstwa V3 – żółte","Porta comercial amarela V3","Желтая промышленная дверь V3","Sarı Ticari Kapı V3","黄色商业门 V3","黃色商業門 V3"
AGFcommercialDoorV4Blue,,,,,"Blue Commercial Door V4",,"Blaue Industrietür V4","Puerta comercial azul V4","Porte de commerce bleue V4","Porta di emergenza blu V4","業務用ドア V4（青）","파란색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – niebieskie","Porta comercial azul V4","Синяя промышленная дверь V4","Mavi Ticari Kapı V4","蓝色商业门 V4","藍色商業門 V4"
AGFcommercialDoorV4Brown,,,,,"Brown Commercial Door V4",,"Braune Industrietür V4","Puerta comercial marrón V4","Porte de commerce marron V4","Porta di emergenza marrone V4","業務用ドア V4（茶）","갈색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – brązowe","Porta comercial marrom V4","Коричневая промышленная дверь V4","Kahverengi Ticari Kapı V4","棕色商业门 V4","棕色商業門 V4"
AGFcommercialDoorV4Green,,,,,"Green Commercial Door V4",,"Grüne Industrietür V4","Puerta comercial verde V4","Porte de commerce verte V4","Porta di emergenza verde V4","業務用ドア V4（緑）","초록색 상업용 문 V4","Drzwi przedsiębiorstwa V4 – zielone","Porta comercial verde V4","Зеленая промышленная дверь V4","Yeşil Ticari Kapı V4","绿色商业门 V4","綠色商業門 V4"
