Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
windowESC_highvisibility_page_8_body_column_2,,UI,,,"[D2B26C]MPLogue -[-] Better Biomes\n[D2B26C]MPLogue -[-] Urban Decay\n[D2B26C]OCB -[-] Server Tools\n[D2B26C]OCB -[-] Stop Fuel Waste\n[D2B26C]Oakraven -[-] Ammo Press\n[D2B26C]Phys1csGamez -[-] Massive Cities\n[D2B26C]RedBeardt -[-] Path Smoothing\n[D2B26C]Westwud -[-] Quick Stacks\n[D2B26C]Wookie -[-] 12 Slot Toolbelt\n[D2B26C]Wookie -[-] Airdrop Zombie Spawn\n[D2B26C]Wookie -[-] Gamestage Share Fix\n[D2B26C]Wookie -[-] Loot Respawn Indicator\n[D2B26C]Wookie -[-] Stop Bikes Falling Over\n[D2B26C]Wookie -[-] Vehicle Cruise Control\n[D2B26C]Wookie -[-] Vehicles Trigger Pressure Plates\n[D2B26C]Wookie -[-] Workstation Material Timer",UI,"","","","","","","","","","","",""
windowESC_highvisibility_page_8_button,,UI,,,"[FFFFFF]Summarized Mod List[-]",UI,"","","","","","","","","","","",""
windowESC_highvisibility_page_8_title,,UI,,,"Summarized Mod List",UI,"","","","","","","","","","","",""
windowESCAdmin_player_view_tab,,UI,,,"Player View",UI,"","","","","","","","","","","",""
windowESCAdmin_admin_view_tab,,UI,,,"Admin View",UI,"","","","","","","","","","","",""
windowESCAdmin_mode_color_tab,,UI,,,"Full Color",UI,"","","","","","","","","","","",""
windowESCAdmin_mode_highvisibility_tab,,UI,,,"High Visibility",UI,"","","","","","","","","","","",""
windowESCAdmin_color_adminPage_1_body,,UI,,,"Add admin-only body text for page 1 here.",UI,"","","","","","","","","","","",""
windowESCAdmin_color_adminPage_1_button,,UI,,,"[FFFFFF]Admin Page 1[-]",UI,"","","","","","","","","","","",""
windowESCAdmin_color_adminPage_1_title,,UI,,,"Admin Page 1",UI,"","","","","","","","","","","",""
windowESCAdmin_color_adminPage_2_body,,UI,,,"Add admin-only body text for page 2 here.",UI,"","","","","","","","","","","",""
windowESCAdmin_color_adminPage_2_button,,UI,,,"[FFFFFF]Admin Page 2[-]",UI,"","","","","","","","","","","",""
windowESCAdmin_color_adminPage_2_title,,UI,,,"Admin Page 2",UI,"","","","","","","","","","","",""
windowESCAdmin_color_adminPage_3_body,,UI,,,"Add admin-only body text for page 3 here.",UI,"","","","","","","","","","","",""
windowESCAdmin_color_adminPage_3_button,,UI,,,"[FFFFFF]Admin Page 3[-]",UI,"","","","","","","","","","","",""
windowESCAdmin_color_adminPage_3_title,,UI,,,"Admin Page 3",UI,"","","","","","","","","","","",""
windowESCAdmin_highvisibility_adminPage_1_body,,UI,,,"Add admin-only body text for page 1 here.",UI,"","","","","","","","","","","",""
windowESCAdmin_highvisibility_adminPage_1_button,,UI,,,"[FFFFFF]Admin Page 1[-]",UI,"","","","","","","","","","","",""
windowESCAdmin_highvisibility_adminPage_1_title,,UI,,,"Admin Page 1",UI,"","","","","","","","","","","",""
windowESCAdmin_highvisibility_adminPage_2_body,,UI,,,"Add admin-only body text for page 2 here.",UI,"","","","","","","","","","","",""
windowESCAdmin_highvisibility_adminPage_2_button,,UI,,,"[FFFFFF]Admin Page 2[-]",UI,"","","","","","","","","","","",""
windowESCAdmin_highvisibility_adminPage_2_title,,UI,,,"Admin Page 2",UI,"","","","","","","","","","","",""
windowESCAdmin_highvisibility_adminPage_3_body,,UI,,,"Add admin-only body text for page 3 here.",UI,"","","","","","","","","","","",""
windowESCAdmin_highvisibility_adminPage_3_button,,UI,,,"[FFFFFF]Admin Page 3[-]",UI,"","","","","","","","","","","",""
windowESCAdmin_highvisibility_adminPage_3_title,,UI,,,"Admin Page 3",UI,"","","","","","","","","","","",""
windowESC_join_Leave,,UI,,,"Leave\nServer",UI,"Server\nverlassen","Salir del\nservidor","Quitter le\nserveur","Esci dal\nserver","サーバーを\n退出","서버에서\n나가기","Opuść\nserwer","Sair do\nservidor","Покинуть\nсервер","Sunucudan\nAyrıl","离开\n服务器","離開\n伺服器"
windowESC_join_Spawn,,UI,,,"Join\nServer",UI,"Server\nbeitreten","Unirse al\nservidor","Rejoindre le\nserveur","Entra nel\nserver","サーバーに\n参加","서버에\n참가","Dołącz do\nserwera","Entrar no\nservidor","Войти на\nсервер","Sunucuya\nKatıl","加入\n服务器","加入\n伺服器"
