Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
bunkBedMessyPinkAGF,,,,,"Pink Bunk Bed, Messy +",,"Rosafarbenes Etagenbett, durcheinander +","Litera rosa, destendida +","Couchette rose, défaite +","Letto a castello rosa, Disfatto +","二段ベッド（ごちゃごちゃ・ピンク） +","분홍색 이층 침대, 지저분 +","Różowa prycza — nieposłane +","Beliche rosa, desarrumado +","Двухъярусная розовая кровать, не заправленная +","Pembe Ranza, Dağınık +","凌乱的粉色上下铺床 +","粉色上下舖，未整理 +"
bunkBedMessyArmyGreenAGF,,,,,"Army Green Bunk Bed, Messy +",,"Armeegrünes Etagenbett, durcheinander +","Litera verde militar, destendida +","Couchette kaki, défaite +","Letto a castello verde militare, Disfatto +","二段ベッド（ごちゃごちゃ・アーミーグリーン） +","국방색 이층 침대, 지저분 +","Prycza moro — nieposłane +","Beliche verde-militar, desarrumado +","Двухъярусная кровать цвета хаки, не заправленная +","Askeri Yeşil Ranza, Dağınık +","凌乱的军绿色上下铺床 +","軍綠色上下舖，未整理 +"
bed02AGF,,,,,"Black King Size Bed +",,"Schwarzes breites Doppelbett +","Cama king size negra +","Lit double noir +","Letto matrimoniale nero +","キングサイズベッド（黒） +","검정색 킹 사이즈 침대 +","Czarne łóżko dla dwóch osób +","Cama king size preta +","Огромная черная кровать +","Siyah Büyük Boy Yatak +","黑色特大号床 +","黑色加大雙人床 +"
bed02WhiteAGF,,,,,"White King Size Bed +",,"Weißes breites Doppelbett +","Cama king size blanca +","Lit double blanc +","Letto matrimoniale bianco +","キングサイズベッド（白） +","흰색 킹 사이즈 침대 +","Białe łóżko dla dwóch osób +","Cama king size branca +","Огромная белая кровать +","Beyaz Büyük Boy Yatak +","白色特大号床 +","白色加大雙人床 +"
bed02BrownAGF,,,,,"Brown King Size Bed +",,"Braunes breites Doppelbett +","Cama king size marrón +","Lit double marron +","Letto matrimoniale marrone +","キングサイズベッド（茶） +","갈색 킹 사이즈 침대 +","Brązowe łóżko dla dwóch osób +","Cama king size marrom +","Огромная коричневая кровать +","Kahverengi Büyük Boy Yatak +","棕色特大号床 +","棕色加大雙人床 +"
bed02RedAGF,,,,,"Red King Size Bed +",,"Rotes breites Doppelbett +","Cama king size roja +","Lit double rouge +","Letto matrimoniale rosso +","キングサイズベッド（赤） +","빨간색 킹 사이즈 침대 +","Czerwone łóżko dla dwóch osób +","Cama king size vermelha +","Огромная красная кровать +","Kırmızı Büyük Boy Yatak +","红色特大号床 +","紅色加大雙人床 +"
bed02OrangeAGF,,,,,"Orange King Size Bed +",,"Orangefarbenes breites Doppelbett +","Cama king size naranja +","Lit double orange +","Letto matrimoniale arancione +","キングサイズベッド（オレンジ） +","주황색 킹 사이즈 침대 +","Pomarańczowe łóżko dla dwóch osób +","Cama king size laranja +","Огромная оранжевая кровать +","Turuncu Büyük Boy Yatak +","橙色特大号床 +","橘色加大雙人床 +"
bed02YellowAGF,,,,,"Yellow King Size Bed +",,"Gelbes breites Doppelbett +","Cama king size amarilla +","Lit double jaune +","Letto matrimoniale giallo +","キングサイズベッド（黄） +","노란색 킹 사이즈 침대 +","Żółte łóżko dla dwóch osób +","Cama king size amarela +","Огромная желтая кровать +","Sarı Büyük Boy Yatak +","黄色特大号床 +","黃色加大雙人床 +"
bed02GreenAGF,,,,,"Green King Size Bed +",,"Grünes breites Doppelbett +","Cama king size verde +","Lit double vert +","Letto matrimoniale verde +","キングサイズベッド（緑） +","초록색 킹 사이즈 침대 +","Zielone łóżko dla dwóch osób +","Cama king size verde +","Огромная зеленая кровать +","Yeşil Büyük Boy Yatak +","绿色特大号床 +","綠色加大雙人床 +"
bed02BlueAGF,,,,,"Blue King Size Bed +",,"Blaues breites Doppelbett +","Cama king size azul +","Lit double bleu +","Letto matrimoniale blu +","キングサイズベッド（青） +","파란색 킹 사이즈 침대 +","Niebieskie łóżko dla dwóch osób +","Cama king size azul +","Огромная синяя кровать +","Mavi Büyük Boy Yatak +","蓝色特大号床 +","藍色加大雙人床 +"
bed02PurpleAGF,,,,,"Purple King Size Bed +",,"Lilafarbenes breites Doppelbett +","Cama king size violeta +","Lit double violet +","Letto matrimoniale viola +","キングサイズベッド（紫） +","보라색 킹 사이즈 침대 +","Fioletowe łóżko dla dwóch osób +","Cama king size roxa +","Огромная фиолетовая кровать +","Mor Büyük Boy Yatak +","紫色特大号床 +","紫色加大雙人床 +"
bed02GreyAGF,,,,,"Grey King Size Bed +",,"Graues breites Doppelbett +","Cama king size gris +","Lit double gris +","Letto matrimoniale grigio +","キングサイズベッド（灰） +","회색 킹 사이즈 침대 +","Szare łóżko dla dwóch osób +","Cama king size cinza +","Огромная серая кровать +","Gri Büyük Boy Yatak +","灰色特大号床 +","灰色加大雙人床 +"
bed02PinkAGF,,,,,"Pink King Size Bed +",,"Rosafarbenes breites Doppelbett +","Cama king size rosa +","Lit double rose +","Letto matrimoniale rosa +","キングサイズベッド（ピンク） +","분홍색 킹 사이즈 침대 +","Różowe łóżko dla dwóch osób +","Cama king size rosa +","Огромная розовая кровать +","Pembe Büyük Boy Yatak +","粉色特大号床 +","粉色加大雙人床 +"
bed02ArmyGreenAGF,,,,,"Army Green King Size Bed +",,"Armeegrünes breites Doppelbett +","Cama king size verde militar +","Lit double kaki +","Letto matrimoniale verde militare +","キングサイズベッド（アーミーグリーン） +","국방색 킹 사이즈 침대 +","Łóżko moro dla dwóch osób +","Cama king size verde-militar +","Огромная кровать цвета хаки +","Askeri Yeşil Büyük Boy Yatak +","军绿色特大号床 +","軍綠色加大雙人床 +"
mattressFlatThinAGF,,,,,"Mattress Flat +",,"Matratze – flach +","Colchón liso +","Matelas plat +","Materasso dritto +","平らなマットレス +","매트리스 납작함 +","Materac — płaski +","Colchão estendido +","Плоский матрас +","Döşek - Düz +","平展的床垫 +","平整的床墊 +"
mattressCurledAGF,,,,,"Mattress Curled +",,"Matratze – gerollt +","Colchón enrollado +","Matelas roulé +","Materasso piegato +","丸まったマットレス +","매트리스 말림 +","Materac — zwinięty +","Colchão enrolado +","Потрепанный матрас +","Döşek - Kıvrılmış +","卷曲的床垫 +","捲曲的床墊 +"
bunkBedMattressAGF,,,,,"Bunk Bed, Mattress +",,"Etagenbett, Matratze +","Litera, colchón +","Couchettes, matelas +","Letto a castello, Materasso +","二段ベッド、マットレス +","이층 침대, 매트리스 +","Prycza — materac +","Beliche, colchão +","Двухъярусная кровать, матрас +","Ranza, Döşek +","双面床床垫 +","架式床舖，床墊 +"
gurneyBedAGF,,,,,"Gurney +",,"Bahre +","Camilla +","Brancard à roulettes +","Barella +","車輪付き担架 +","환자 이송대 +","Wózek +","Maca +","Каталка +","Sedye +","担架床 +","輪床 +"
hospitalBedAGF,,,,,"Hospital Bed +",,"Krankenhausbett +","Cama de hospital +","Lit d'hôpital +","Letto d'ospedale +","病院のベッド +","병원 침대 +","Łóżko szpitalne +","Cama de hospital +","Больничная кровать +","Hastane Yatağı +","医院床 +","病床 +"
bedrollBlockVariantHelperAGF,,,,,"Bedroll +",,"Schlafsack +","Saco de dormir +","Sac de couchage +","Sacco a pelo +","寝袋 +","침낭 +","Śpiwór +","Saco de dormir +","Спальник +","Dürülü Yatak +","睡袋 +","睡袋 +"
