Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
treePlantedWinterPine1mx5,,,,,"[DECEA3]Seed-Trees [aaaaab][ffffff]Winter Evergreen[ffb400] x5[ffffff]",,"[DECEA3]Samen-Bäume [aaaaab][ffffff]Winterimmergrün[ffb400] x5[ffffff]","[DECEA3]semilla-Árboles [aaaaab][ffffff]Hoja Perenne de Invierno[ffb400] x5[ffffff]","[DECEA3]graine-Arbres [aaaaab][ffffff]conifère d'hiver[ffb400] x5[ffffff]","[DECEA3]seme-Alberi [aaaaab][ffffff]Pino Sempreverde[ffb400] x5[ffffff]","[DECEA3]種子-木 [aaaaab][ffffff]冬の常緑樹[ffb400] x5[ffffff]","[DECEA3]씨앗-나무 [aaaaab][ffffff]겨울 상록수[ffb400] x5[ffffff]","[DECEA3]nasiono-Drzewa [aaaaab][ffffff]zima, zimnozielone[ffb400] x5[ffffff]","[DECEA3]semente-Árvores [aaaaab][ffffff]Sempre-viva de inverno[ffb400] x5[ffffff]","[DECEA3]семя-Деревья [aaaaab][ffffff]вечнозеленое зимнее[ffb400] x5[ffffff]","[DECEA3]Tohum-Ağaçlar [aaaaab][ffffff]Kış Yaprak Dökmeyen[ffb400] x5[ffffff]","[DECEA3]种子-树 [aaaaab][ffffff]树 冬季常绿植物[ffb400] x5[ffffff]","[DECEA3]種子-樹木 [aaaaab][ffffff]冬常青[ffb400] x5[ffffff]"
treePlantedWinterPine28mx5,,,,,"[00ff00]Harvest (5/5) [ffffff]Winter Evergreen[ffb400] x5[ffffff]",,"[00ff00]Sammeln (5/5) [ffffff]Winterimmergrün[ffb400] x5[ffffff]","[00ff00]Cosechar (5/5) [ffffff]Hoja Perenne de Invierno[ffb400] x5[ffffff]","[00ff00]Récolter (5/5) [ffffff]conifère d'hiver[ffb400] x5[ffffff]","[00ff00]Raccogli (5/5) [ffffff]Pino Sempreverde[ffb400] x5[ffffff]","[00ff00]採取する： (5/5) [ffffff]冬の常緑樹[ffb400] x5[ffffff]","[00ff00]수확 (5/5) [ffffff]겨울 상록수[ffb400] x5[ffffff]","[00ff00]Pozyskaj (5/5) [ffffff]zima, zimnozielone[ffb400] x5[ffffff]","[00ff00]Colher (5/5) [ffffff]Sempre-viva de inverno[ffb400] x5[ffffff]","[00ff00]Добыть (5/5) [ffffff]вечнозеленое зимнее[ffb400] x5[ffffff]","[00ff00]Topla (5/5) [ffffff]Kış Yaprak Dökmeyen[ffb400] x5[ffffff]","[00ff00]收集 (5/5) [ffffff]树 冬季常绿植物[ffb400] x5[ffffff]","[00ff00]收穫 (5/5) [ffffff]冬常青[ffb400] x5[ffffff]"
treePlantedWinterPine6mx5,,,,,"[DECEA3]Growing (2/5) [ffffff]Winter Evergreen[ffb400] x5[ffffff]",,"[DECEA3]Anbau (2/5) [ffffff]Winterimmergrün[ffb400] x5[ffffff]","[DECEA3]creciendo (2/5) [ffffff]Hoja Perenne de Invierno[ffb400] x5[ffffff]","[DECEA3]pousse (2/5) [ffffff]conifère d'hiver[ffb400] x5[ffffff]","[DECEA3]in crescita (2/5) [ffffff]Pino Sempreverde[ffb400] x5[ffffff]","[DECEA3]生育中 (2/5) [ffffff]冬の常緑樹[ffb400] x5[ffffff]","[DECEA3]성장 중 (2/5) [ffffff]겨울 상록수[ffb400] x5[ffffff]","[DECEA3]rosnący (2/5) [ffffff]zima, zimnozielone[ffb400] x5[ffffff]","[DECEA3]cultivo (2/5) [ffffff]Sempre-viva de inverno[ffb400] x5[ffffff]","[DECEA3]растет (2/5) [ffffff]вечнозеленое зимнее[ffb400] x5[ffffff]","[DECEA3]Yetişen (2/5) [ffffff]Kış Yaprak Dökmeyen[ffb400] x5[ffffff]","[DECEA3]生长中 (2/5) [ffffff]树 冬季常绿植物[ffb400] x5[ffffff]","[DECEA3]生長中 (2/5) [ffffff]冬常青[ffb400] x5[ffffff]"
treePlantedMountainPine12mx25,,,,,"[DECEA3]Growing (2/5) [ffffff]Mountain Pine[ddcdfa] x25[ffffff]",,"[DECEA3]Anbau (2/5) [ffffff]Bergkiefer[ddcdfa] x25[ffffff]","[DECEA3]creciendo (2/5) [ffffff]Pino de Montaña[ddcdfa] x25[ffffff]","[DECEA3]pousse (2/5) [ffffff]pin des montagnes[ddcdfa] x25[ffffff]","[DECEA3]in crescita (2/5) [ffffff]Pin des Montagnes[ddcdfa] x25[ffffff]","[DECEA3]生育中 (2/5) [ffffff]モンタナマツ[ddcdfa] x25[ffffff]","[DECEA3]성장 중 (2/5) [ffffff]소나무[ddcdfa] x25[ffffff]","[DECEA3]rosnący (2/5) [ffffff]sosna kłująca[ddcdfa] x25[ffffff]","[DECEA3]cultivo (2/5) [ffffff]Pinheiro da Montanha[ddcdfa] x25[ffffff]","[DECEA3]растет (2/5) [ffffff]горная сосна[ddcdfa] x25[ffffff]","[DECEA3]Yetişen (2/5) [ffffff]Dağ Çamı[ddcdfa] x25[ffffff]","[DECEA3]生长中 (2/5) [ffffff]山松[ddcdfa] x25[ffffff]","[DECEA3]生長中 (2/5) [ffffff]山松[ddcdfa] x25[ffffff]"
treePlantedMountainPine19mx25,,,,,"[DECEA3]Growing (3/5) [ffffff]Mountain Pine[ddcdfa] x25[ffffff]",,"[DECEA3]Anbau (3/5) [ffffff]Bergkiefer[ddcdfa] x25[ffffff]","[DECEA3]creciendo (3/5) [ffffff]Pino de Montaña[ddcdfa] x25[ffffff]","[DECEA3]pousse (3/5) [ffffff]pin des montagnes[ddcdfa] x25[ffffff]","[DECEA3]in crescita (3/5) [ffffff]Pin des Montagnes[ddcdfa] x25[ffffff]","[DECEA3]生育中 (3/5) [ffffff]モンタナマツ[ddcdfa] x25[ffffff]","[DECEA3]성장 중 (3/5) [ffffff]소나무[ddcdfa] x25[ffffff]","[DECEA3]rosnący (3/5) [ffffff]sosna kłująca[ddcdfa] x25[ffffff]","[DECEA3]cultivo (3/5) [ffffff]Pinheiro da Montanha[ddcdfa] x25[ffffff]","[DECEA3]растет (3/5) [ffffff]горная сосна[ddcdfa] x25[ffffff]","[DECEA3]Yetişen (3/5) [ffffff]Dağ Çamı[ddcdfa] x25[ffffff]","[DECEA3]生长中 (3/5) [ffffff]山松[ddcdfa] x25[ffffff]","[DECEA3]生長中 (3/5) [ffffff]山松[ddcdfa] x25[ffffff]"
treePlantedMountainPine1mx25,,,,,"[DECEA3]Seed-Trees [aaaaac][ffffff]Mountain Pine[ddcdfa] x25[ffffff]",,"[DECEA3]Samen-Bäume [aaaaac][ffffff]Bergkiefer[ddcdfa] x25[ffffff]","[DECEA3]semilla-Árboles [aaaaac][ffffff]Pino de Montaña[ddcdfa] x25[ffffff]","[DECEA3]graine-Arbres [aaaaac][ffffff]pin des montagnes[ddcdfa] x25[ffffff]","[DECEA3]seme-Alberi [aaaaac][ffffff]Pin des Montagnes[ddcdfa] x25[ffffff]","[DECEA3]種子-木 [aaaaac][ffffff]モンタナマツ[ddcdfa] x25[ffffff]","[DECEA3]씨앗-나무 [aaaaac][ffffff]소나무[ddcdfa] x25[ffffff]","[DECEA3]nasiono-Drzewa [aaaaac][ffffff]sosna kłująca[ddcdfa] x25[ffffff]","[DECEA3]semente-Árvores [aaaaac][ffffff]Pinheiro da Montanha[ddcdfa] x25[ffffff]","[DECEA3]семя-Деревья [aaaaac][ffffff]горная сосна[ddcdfa] x25[ffffff]","[DECEA3]Tohum-Ağaçlar [aaaaac][ffffff]Dağ Çamı[ddcdfa] x25[ffffff]","[DECEA3]种子-树 [aaaaac][ffffff]山松[ddcdfa] x25[ffffff]","[DECEA3]種子-樹木 [aaaaac][ffffff]山松[ddcdfa] x25[ffffff]"
treePlantedMountainPine27mx25,,,,,"[DECEA3]Growing (4/5) [ffffff]Mountain Pine[ddcdfa] x25[ffffff]",,"[DECEA3]Anbau (4/5) [ffffff]Bergkiefer[ddcdfa] x25[ffffff]","[DECEA3]creciendo (4/5) [ffffff]Pino de Montaña[ddcdfa] x25[ffffff]","[DECEA3]pousse (4/5) [ffffff]pin des montagnes[ddcdfa] x25[ffffff]","[DECEA3]in crescita (4/5) [ffffff]Pin des Montagnes[ddcdfa] x25[ffffff]","[DECEA3]生育中 (4/5) [ffffff]モンタナマツ[ddcdfa] x25[ffffff]","[DECEA3]성장 중 (4/5) [ffffff]소나무[ddcdfa] x25[ffffff]","[DECEA3]rosnący (4/5) [ffffff]sosna kłująca[ddcdfa] x25[ffffff]","[DECEA3]cultivo (4/5) [ffffff]Pinheiro da Montanha[ddcdfa] x25[ffffff]","[DECEA3]растет (4/5) [ffffff]горная сосна[ddcdfa] x25[ffffff]","[DECEA3]Yetişen (4/5) [ffffff]Dağ Çamı[ddcdfa] x25[ffffff]","[DECEA3]生长中 (4/5) [ffffff]山松[ddcdfa] x25[ffffff]","[DECEA3]生長中 (4/5) [ffffff]山松[ddcdfa] x25[ffffff]"
treePlantedMountainPine41mx25,,,,,"[00ff00]Harvest (5/5) [ffffff]Mountain Pine[ddcdfa] x25[ffffff]",,"[00ff00]Sammeln (5/5) [ffffff]Bergkiefer[ddcdfa] x25[ffffff]","[00ff00]Cosechar (5/5) [ffffff]Pino de Montaña[ddcdfa] x25[ffffff]","[00ff00]Récolter (5/5) [ffffff]pin des montagnes[ddcdfa] x25[ffffff]","[00ff00]Raccogli (5/5) [ffffff]Pin des Montagnes[ddcdfa] x25[ffffff]","[00ff00]採取する： (5/5) [ffffff]モンタナマツ[ddcdfa] x25[ffffff]","[00ff00]수확 (5/5) [ffffff]소나무[ddcdfa] x25[ffffff]","[00ff00]Pozyskaj (5/5) [ffffff]sosna kłująca[ddcdfa] x25[ffffff]","[00ff00]Colher (5/5) [ffffff]Pinheiro da Montanha[ddcdfa] x25[ffffff]","[00ff00]Добыть (5/5) [ffffff]горная сосна[ddcdfa] x25[ffffff]","[00ff00]Topla (5/5) [ffffff]Dağ Çamı[ddcdfa] x25[ffffff]","[00ff00]收集 (5/5) [ffffff]山松[ddcdfa] x25[ffffff]","[00ff00]收穫 (5/5) [ffffff]山松[ddcdfa] x25[ffffff]"
treePlantedOak08mx25,,,,,"[DECEA3]Growing (2/5) [ffffff]Oak[ddcdfa] x25[ffffff]",,"[DECEA3]Anbau (2/5) [ffffff]Eiche[ddcdfa] x25[ffffff]","[DECEA3]creciendo (2/5) [ffffff]Roble[ddcdfa] x25[ffffff]","[DECEA3]pousse (2/5) [ffffff]chêne[ddcdfa] x25[ffffff]","[DECEA3]in crescita (2/5) [ffffff]Quercia[ddcdfa] x25[ffffff]","[DECEA3]生育中 (2/5) [ffffff]オーク[ddcdfa] x25[ffffff]","[DECEA3]성장 중 (2/5) [ffffff]오크[ddcdfa] x25[ffffff]","[DECEA3]rosnący (2/5) [ffffff]dąb[ddcdfa] x25[ffffff]","[DECEA3]cultivo (2/5) [ffffff]Carvalho[ddcdfa] x25[ffffff]","[DECEA3]растет (2/5) [ffffff]дуб[ddcdfa] x25[ffffff]","[DECEA3]Yetişen (2/5) [ffffff]Meşe[ddcdfa] x25[ffffff]","[DECEA3]生长中 (2/5) [ffffff]橡树 [ddcdfa] x25[ffffff]","[DECEA3]生長中 (2/5) [ffffff]橡樹[ddcdfa] x25[ffffff]"
treePlantedOak16mx25,,,,,"[DECEA3]Growing (3/5) [ffffff]Oak[ddcdfa] x25[ffffff]",,"[DECEA3]Anbau (3/5) [ffffff]Eiche[ddcdfa] x25[ffffff]","[DECEA3]creciendo (3/5) [ffffff]Roble[ddcdfa] x25[ffffff]","[DECEA3]pousse (3/5) [ffffff]chêne[ddcdfa] x25[ffffff]","[DECEA3]in crescita (3/5) [ffffff]Quercia[ddcdfa] x25[ffffff]","[DECEA3]生育中 (3/5) [ffffff]オーク[ddcdfa] x25[ffffff]","[DECEA3]성장 중 (3/5) [ffffff]오크[ddcdfa] x25[ffffff]","[DECEA3]rosnący (3/5) [ffffff]dąb[ddcdfa] x25[ffffff]","[DECEA3]cultivo (3/5) [ffffff]Carvalho[ddcdfa] x25[ffffff]","[DECEA3]растет (3/5) [ffffff]дуб[ddcdfa] x25[ffffff]","[DECEA3]Yetişen (3/5) [ffffff]Meşe[ddcdfa] x25[ffffff]","[DECEA3]生长中 (3/5) [ffffff]橡树 [ddcdfa] x25[ffffff]","[DECEA3]生長中 (3/5) [ffffff]橡樹[ddcdfa] x25[ffffff]"
treePlantedOak1mx25,,,,,"[DECEA3]Seed-Trees [aaaaac][ffffff]Oak[ddcdfa] x25[ffffff]",,"[DECEA3]Samen-Bäume [aaaaac][ffffff]Eiche[ddcdfa] x25[ffffff]","[DECEA3]semilla-Árboles [aaaaac][ffffff]Roble[ddcdfa] x25[ffffff]","[DECEA3]graine-Arbres [aaaaac][ffffff]chêne[ddcdfa] x25[ffffff]","[DECEA3]seme-Alberi [aaaaac][ffffff]Quercia[ddcdfa] x25[ffffff]","[DECEA3]種子-木 [aaaaac][ffffff]オーク[ddcdfa] x25[ffffff]","[DECEA3]씨앗-나무 [aaaaac][ffffff]오크[ddcdfa] x25[ffffff]","[DECEA3]nasiono-Drzewa [aaaaac][ffffff]dąb[ddcdfa] x25[ffffff]","[DECEA3]semente-Árvores [aaaaac][ffffff]Carvalho[ddcdfa] x25[ffffff]","[DECEA3]семя-Деревья [aaaaac][ffffff]дуб[ddcdfa] x25[ffffff]","[DECEA3]Tohum-Ağaçlar [aaaaac][ffffff]Meşe[ddcdfa] x25[ffffff]","[DECEA3]种子-树 [aaaaac][ffffff]橡树 [ddcdfa] x25[ffffff]","[DECEA3]種子-樹木 [aaaaac][ffffff]橡樹[ddcdfa] x25[ffffff]"
treePlantedOak27mx25,,,,,"[DECEA3]Growing (4/5) [ffffff]Oak[ddcdfa] x25[ffffff]",,"[DECEA3]Anbau (4/5) [ffffff]Eiche[ddcdfa] x25[ffffff]","[DECEA3]creciendo (4/5) [ffffff]Roble[ddcdfa] x25[ffffff]","[DECEA3]pousse (4/5) [ffffff]chêne[ddcdfa] x25[ffffff]","[DECEA3]in crescita (4/5) [ffffff]Quercia[ddcdfa] x25[ffffff]","[DECEA3]生育中 (4/5) [ffffff]オーク[ddcdfa] x25[ffffff]","[DECEA3]성장 중 (4/5) [ffffff]오크[ddcdfa] x25[ffffff]","[DECEA3]rosnący (4/5) [ffffff]dąb[ddcdfa] x25[ffffff]","[DECEA3]cultivo (4/5) [ffffff]Carvalho[ddcdfa] x25[ffffff]","[DECEA3]растет (4/5) [ffffff]дуб[ddcdfa] x25[ffffff]","[DECEA3]Yetişen (4/5) [ffffff]Meşe[ddcdfa] x25[ffffff]","[DECEA3]生长中 (4/5) [ffffff]橡树 [ddcdfa] x25[ffffff]","[DECEA3]生長中 (4/5) [ffffff]橡樹[ddcdfa] x25[ffffff]"
treePlantedOak41mx25,,,,,"[00ff00]Harvest (5/5) [ffffff]Oak[ddcdfa] x25[ffffff]",,"[00ff00]Sammeln (5/5) [ffffff]Eiche[ddcdfa] x25[ffffff]","[00ff00]Cosechar (5/5) [ffffff]Roble[ddcdfa] x25[ffffff]","[00ff00]Récolter (5/5) [ffffff]chêne[ddcdfa] x25[ffffff]","[00ff00]Raccogli (5/5) [ffffff]Quercia[ddcdfa] x25[ffffff]","[00ff00]採取する： (5/5) [ffffff]オーク[ddcdfa] x25[ffffff]","[00ff00]수확 (5/5) [ffffff]오크[ddcdfa] x25[ffffff]","[00ff00]Pozyskaj (5/5) [ffffff]dąb[ddcdfa] x25[ffffff]","[00ff00]Colher (5/5) [ffffff]Carvalho[ddcdfa] x25[ffffff]","[00ff00]Добыть (5/5) [ffffff]дуб[ddcdfa] x25[ffffff]","[00ff00]Topla (5/5) [ffffff]Meşe[ddcdfa] x25[ffffff]","[00ff00]收集 (5/5) [ffffff]橡树 [ddcdfa] x25[ffffff]","[00ff00]收穫 (5/5) [ffffff]橡樹[ddcdfa] x25[ffffff]"
treePlantedWinterPine13mx25,,,,,"[DECEA3]Growing (3/5) [ffffff]Winter Evergreen[ddcdfa] x25[ffffff]",,"[DECEA3]Anbau (3/5) [ffffff]Winterimmergrün[ddcdfa] x25[ffffff]","[DECEA3]creciendo (3/5) [ffffff]Hoja Perenne de Invierno[ddcdfa] x25[ffffff]","[DECEA3]pousse (3/5) [ffffff]conifère d'hiver[ddcdfa] x25[ffffff]","[DECEA3]in crescita (3/5) [ffffff]Pino Sempreverde[ddcdfa] x25[ffffff]","[DECEA3]生育中 (3/5) [ffffff]冬の常緑樹[ddcdfa] x25[ffffff]","[DECEA3]성장 중 (3/5) [ffffff]겨울 상록수[ddcdfa] x25[ffffff]","[DECEA3]rosnący (3/5) [ffffff]zima, zimnozielone[ddcdfa] x25[ffffff]","[DECEA3]cultivo (3/5) [ffffff]Sempre-viva de inverno[ddcdfa] x25[ffffff]","[DECEA3]растет (3/5) [ffffff]вечнозеленое зимнее[ddcdfa] x25[ffffff]","[DECEA3]Yetişen (3/5) [ffffff]Kış Yaprak Dökmeyen[ddcdfa] x25[ffffff]","[DECEA3]生长中 (3/5) [ffffff]树 冬季常绿植物[ddcdfa] x25[ffffff]","[DECEA3]生長中 (3/5) [ffffff]冬常青[ddcdfa] x25[ffffff]"
treePlantedWinterPine19mx25,,,,,"[DECEA3]Growing (4/5) [ffffff]Winter Evergreen[ddcdfa] x25[ffffff]",,"[DECEA3]Anbau (4/5) [ffffff]Winterimmergrün[ddcdfa] x25[ffffff]","[DECEA3]creciendo (4/5) [ffffff]Hoja Perenne de Invierno[ddcdfa] x25[ffffff]","[DECEA3]pousse (4/5) [ffffff]conifère d'hiver[ddcdfa] x25[ffffff]","[DECEA3]in crescita (4/5) [ffffff]Pino Sempreverde[ddcdfa] x25[ffffff]","[DECEA3]生育中 (4/5) [ffffff]冬の常緑樹[ddcdfa] x25[ffffff]","[DECEA3]성장 중 (4/5) [ffffff]겨울 상록수[ddcdfa] x25[ffffff]","[DECEA3]rosnący (4/5) [ffffff]zima, zimnozielone[ddcdfa] x25[ffffff]","[DECEA3]cultivo (4/5) [ffffff]Sempre-viva de inverno[ddcdfa] x25[ffffff]","[DECEA3]растет (4/5) [ffffff]вечнозеленое зимнее[ddcdfa] x25[ffffff]","[DECEA3]Yetişen (4/5) [ffffff]Kış Yaprak Dökmeyen[ddcdfa] x25[ffffff]","[DECEA3]生长中 (4/5) [ffffff]树 冬季常绿植物[ddcdfa] x25[ffffff]","[DECEA3]生長中 (4/5) [ffffff]冬常青[ddcdfa] x25[ffffff]"
treePlantedWinterPine1mx25,,,,,"[DECEA3]Seed-Trees [aaaaac][ffffff]Winter Evergreen[ddcdfa] x25[ffffff]",,"[DECEA3]Samen-Bäume [aaaaac][ffffff]Winterimmergrün[ddcdfa] x25[ffffff]","[DECEA3]semilla-Árboles [aaaaac][ffffff]Hoja Perenne de Invierno[ddcdfa] x25[ffffff]","[DECEA3]graine-Arbres [aaaaac][ffffff]conifère d'hiver[ddcdfa] x25[ffffff]","[DECEA3]seme-Alberi [aaaaac][ffffff]Pino Sempreverde[ddcdfa] x25[ffffff]","[DECEA3]種子-木 [aaaaac][ffffff]冬の常緑樹[ddcdfa] x25[ffffff]","[DECEA3]씨앗-나무 [aaaaac][ffffff]겨울 상록수[ddcdfa] x25[ffffff]","[DECEA3]nasiono-Drzewa [aaaaac][ffffff]zima, zimnozielone[ddcdfa] x25[ffffff]","[DECEA3]semente-Árvores [aaaaac][ffffff]Sempre-viva de inverno[ddcdfa] x25[ffffff]","[DECEA3]семя-Деревья [aaaaac][ffffff]вечнозеленое зимнее[ddcdfa] x25[ffffff]","[DECEA3]Tohum-Ağaçlar [aaaaac][ffffff]Kış Yaprak Dökmeyen[ddcdfa] x25[ffffff]","[DECEA3]种子-树 [aaaaac][ffffff]树 冬季常绿植物[ddcdfa] x25[ffffff]","[DECEA3]種子-樹木 [aaaaac][ffffff]冬常青[ddcdfa] x25[ffffff]"
treePlantedWinterPine28mx25,,,,,"[00ff00]Harvest (5/5) [ffffff]Winter Evergreen[ddcdfa] x25[ffffff]",,"[00ff00]Sammeln (5/5) [ffffff]Winterimmergrün[ddcdfa] x25[ffffff]","[00ff00]Cosechar (5/5) [ffffff]Hoja Perenne de Invierno[ddcdfa] x25[ffffff]","[00ff00]Récolter (5/5) [ffffff]conifère d'hiver[ddcdfa] x25[ffffff]","[00ff00]Raccogli (5/5) [ffffff]Pino Sempreverde[ddcdfa] x25[ffffff]","[00ff00]採取する： (5/5) [ffffff]冬の常緑樹[ddcdfa] x25[ffffff]","[00ff00]수확 (5/5) [ffffff]겨울 상록수[ddcdfa] x25[ffffff]","[00ff00]Pozyskaj (5/5) [ffffff]zima, zimnozielone[ddcdfa] x25[ffffff]","[00ff00]Colher (5/5) [ffffff]Sempre-viva de inverno[ddcdfa] x25[ffffff]","[00ff00]Добыть (5/5) [ffffff]вечнозеленое зимнее[ddcdfa] x25[ffffff]","[00ff00]Topla (5/5) [ffffff]Kış Yaprak Dökmeyen[ddcdfa] x25[ffffff]","[00ff00]收集 (5/5) [ffffff]树 冬季常绿植物[ddcdfa] x25[ffffff]","[00ff00]收穫 (5/5) [ffffff]冬常青[ddcdfa] x25[ffffff]"
treePlantedWinterPine6mx25,,,,,"[DECEA3]Growing (2/5) [ffffff]Winter Evergreen[ddcdfa] x25[ffffff]",,"[DECEA3]Anbau (2/5) [ffffff]Winterimmergrün[ddcdfa] x25[ffffff]","[DECEA3]creciendo (2/5) [ffffff]Hoja Perenne de Invierno[ddcdfa] x25[ffffff]","[DECEA3]pousse (2/5) [ffffff]conifère d'hiver[ddcdfa] x25[ffffff]","[DECEA3]in crescita (2/5) [ffffff]Pino Sempreverde[ddcdfa] x25[ffffff]","[DECEA3]生育中 (2/5) [ffffff]冬の常緑樹[ddcdfa] x25[ffffff]","[DECEA3]성장 중 (2/5) [ffffff]겨울 상록수[ddcdfa] x25[ffffff]","[DECEA3]rosnący (2/5) [ffffff]zima, zimnozielone[ddcdfa] x25[ffffff]","[DECEA3]cultivo (2/5) [ffffff]Sempre-viva de inverno[ddcdfa] x25[ffffff]","[DECEA3]растет (2/5) [ffffff]вечнозеленое зимнее[ddcdfa] x25[ffffff]","[DECEA3]Yetişen (2/5) [ffffff]Kış Yaprak Dökmeyen[ddcdfa] x25[ffffff]","[DECEA3]生长中 (2/5) [ffffff]树 冬季常绿植物[ddcdfa] x25[ffffff]","[DECEA3]生長中 (2/5) [ffffff]冬常青[ddcdfa] x25[ffffff]"
