Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
dthrownDynamite,items,Item,,,"[DECEA3]Disassembled:[ffffff] Stick of Dynamite",,"[DECEA3]Zerlegt:[ffffff] Dynamitstange (Munition)","[DECEA3]Desmontado: [ffffff]Cartucho de dinamita (munición)","[DECEA3]Démonté: [ffffff]Bâton de dynamite (munition)","[DECEA3]Smontato: [ffffff]Candelotto di dinamite","[DECEA3]分解: [ffffff]ダイナマイトスティック（弾薬）","[DECEA3]분해: [ffffff]다이너마이트 한 개","[DECEA3]Zdemontowane: [ffffff]Laska dynamitu (amunicja)","[DECEA3]Desmontado: [ffffff]Banana de dinamite (munição)","[DECEA3]Разобранный: [ffffff]Динамитная шашка (боеприпасы)","[DECEA3]Demonte: [ffffff]Dinamit Lokumu (Mühimmat)","[DECEA3]拆卸: [ffffff]柱状炸药（弹药）","[DECEA3]拆卸: [ffffff]柱狀炸藥包（彈藥）"
dthrownGrenade,items,Item,,,"[DECEA3]Disassembled:[ffffff] Grenade",,"[DECEA3]Zerlegt:[ffffff] Granate (Munition)","[DECEA3]Desmontado: [ffffff]Granada (munición)","[DECEA3]Démonté: [ffffff]Grenade (munition)","[DECEA3]Smontato: [ffffff]Granata","[DECEA3]分解: [ffffff]手榴弾（弾薬）","[DECEA3]분해: [ffffff]수류탄 (탄약)","[DECEA3]Zdemontowane: [ffffff]Granat (amunicja)","[DECEA3]Desmontado: [ffffff]Granada (munição)","[DECEA3]Разобранный: [ffffff]Граната (боеприпасы)","[DECEA3]Demonte: [ffffff]El Bombası (Mühimmat)","[DECEA3]拆卸: [ffffff]手雷（弹药）","[DECEA3]拆卸: [ffffff]手榴彈（彈藥）"
dthrownGrenadeContact,items,Item,,,"[DECEA3]Disassembled:[ffffff] Grenade, Contact",,"[DECEA3]Zerlegt:[ffffff] Aufschlagzünder (Munition)","[DECEA3]Desmontado: [ffffff]Granada de contacto (munición)","[DECEA3]Démonté: [ffffff]Grenade de contact (munition)","[DECEA3]Smontato: [ffffff]Granata a percussione","[DECEA3]分解: [ffffff]接触起爆手榴弾（弾薬）","[DECEA3]분해: [ffffff]접촉 수류탄 (탄약)","[DECEA3]Zdemontowane: [ffffff]Granat kontaktowy (amunicja)","[DECEA3]Desmontado: [ffffff]Granada de contato (munição)","[DECEA3]Разобранный: [ffffff]Контактная граната (боеприпасы)","[DECEA3]Demonte: [ffffff]Temasta Patlayan Bomba (Mühimmat)","[DECEA3]拆卸: [ffffff]触炸手雷（弹药）","[DECEA3]拆卸: [ffffff]觸發手榴彈（彈藥）"
dthrownMolotovCocktail,items,Item,,,"[DECEA3]Disassembled:[ffffff] Molotov Cocktail",,"[DECEA3]Zerlegt:[ffffff] Molotowcocktail (Munition)","[DECEA3]Desmontado: [ffffff]Cóctel molotov (munición)","[DECEA3]Démonté: [ffffff]Cocktail Molotov (munition)","[DECEA3]Smontato: [ffffff]Molotov","[DECEA3]分解: [ffffff]モロトフ・カクテル（弾薬）","[DECEA3]분해: [ffffff]화염병 (탄약)","[DECEA3]Zdemontowane: [ffffff]Koktajl Mołotowa (amunicja)","[DECEA3]Desmontado: [ffffff]Coquetel Molotov (munição)","[DECEA3]Разобранный: [ffffff]Коктейль Молотова (боеприпасы)","[DECEA3]Demonte: [ffffff]Molotof Kokteyli (Mühimmat)","[DECEA3]拆卸: [ffffff]燃烧瓶（弹药）","[DECEA3]拆卸: [ffffff]燃燒彈（彈藥）"
dthrownPipeBomb,items,Item,,,"[DECEA3]Disassembled:[ffffff] Pipe Bomb",,"[DECEA3]Zerlegt:[ffffff] Rohrbombe (Munition)","[DECEA3]Desmontado: [ffffff]Bomba de Tubo (munición)","[DECEA3]Démonté: [ffffff]Bombe-tuyau (munition)","[DECEA3]Smontato: [ffffff]Tubo bomba","[DECEA3]分解: [ffffff]パイプ爆弾（弾薬）","[DECEA3]분해: [ffffff]파이프 폭탄 (탄약)","[DECEA3]Zdemontowane: [ffffff]Rurobomba (amunicja)","[DECEA3]Desmontado: [ffffff]Bomba caseira (munição)","[DECEA3]Разобранный: [ffffff]Самодельная бомба (боеприпасы)","[DECEA3]Demonte: [ffffff]Boru Bombası (Mühimmat)","[DECEA3]拆卸: [ffffff]管状炸弹（弹药）","[DECEA3]拆卸: [ffffff]管狀炸彈（彈藥）"
dthrownTimedCharge,items,Item,,,"[DECEA3]Disassembled:[ffffff] Timed Charge",,"[DECEA3]Zerlegt:[ffffff] Zeitzünder (Munition)","[DECEA3]Desmontado: [ffffff]Carga con temporizador (munición)","[DECEA3]Démonté: [ffffff]Charge programmée (munition)","[DECEA3]Smontato: [ffffff]Bomba a orologeria","[DECEA3]分解: [ffffff]時限爆弾（弾薬）","[DECEA3]분해: [ffffff]시한 폭탄 (탄약)","[DECEA3]Zdemontowane: [ffffff]Ładunek z detonatorem czasowym (amunicja)","[DECEA3]Desmontado: [ffffff]Carga cronometrada (munição)","[DECEA3]Разобранный: [ffffff]Взрывчатка с часовым механизмом (боеприпасы)","[DECEA3]Demonte: [ffffff]Saatli Bomba (Mühimmat)","[DECEA3]拆卸: [ffffff]定时炸弹（弹药）","[DECEA3]拆卸: [ffffff]定時炸彈（彈藥）"
disa44MagnumBulletAP100,items,Item,,,"[DECEA3]Disassembled:[ffffff] .44 Magnum, AP[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Panzerbrechende .44-Magnum-Munition[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munición con perforación de armadura de Magnum 0.44[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Munition AP .44 Magnum[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Munizioni perforanti per .44 Magnum[8dadfc] (100)","[DECEA3]分解: [ffffff]AP.44マグナム弾[8dadfc] (100)","[DECEA3]분해: [ffffff]AP .44 매그넘 탄약[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Przeciwpancerna amunicja Magnum .44[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munição de .44 Magnum AP[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Бронебойные патроны .44 Magnum[8dadfc] (100)","[DECEA3]Demonte: [ffffff]AP .44 Magnum Mühimmatı[8dadfc] (100)","[DECEA3]拆卸: [ffffff].44马格南穿甲弹[8dadfc] (100)","[DECEA3]拆卸: [ffffff]AP .44 馬格南彈藥[8dadfc] (100)"
disa44MagnumBulletBall100,items,Item,,,"[DECEA3]Disassembled:[ffffff] .44 Magnum[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] .44-Magnum-Munition[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munición de Magnum 0.44[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Munition .44 Magnum[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Munizioni per .44 Magnum[8dadfc] (100)","[DECEA3]分解: [ffffff].44マグナム弾[8dadfc] (100)","[DECEA3]분해: [ffffff].44 매그넘 탄약[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Amunicja Magnum .44[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munição de .44 Magnum[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Патроны .44 Magnum[8dadfc] (100)","[DECEA3]Demonte: [ffffff].44 Magnum Mühimmatı[8dadfc] (100)","[DECEA3]拆卸: [ffffff].44马格南弹药[8dadfc] (100)","[DECEA3]拆卸: [ffffff].44 馬格南彈藥[8dadfc] (100)"
disa44MagnumBulletHP100,items,Item,,,"[DECEA3]Disassembled:[ffffff] .44 Magnum, HiPower[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] HiPower-.44-Magnum-Munition[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munición expansiva de Magnum 0.44[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Munition HtePuissance .44 Magnum[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Munizioni HiPower per .44 Magnum[8dadfc] (100)","[DECEA3]分解: [ffffff]ハイパワー.44マグナム弾[8dadfc] (100)","[DECEA3]분해: [ffffff]하이파워 .44 매그넘 탄약[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Wzmocniona amunicja Magnum .44[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munição .44 Magnum de alto desempenho[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Усиленные патроны .44 Magnum[8dadfc] (100)","[DECEA3]Demonte: [ffffff]HiPower .44 Magnum Mühimmatı[8dadfc] (100)","[DECEA3]拆卸: [ffffff].44马格南空心弹[8dadfc] (100)","[DECEA3]拆卸: [ffffff]HiPower .44馬格南彈藥[8dadfc] (100)"
disa762mmBulletAP100,items,Item,,,"[DECEA3]Disassembled:[ffffff] 7.62mm, AP[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Panzerbrechende 7,62-mm-Munition[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munición con perforación de armadura de 7,62 mm[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Munition AP cal. 7,62 mm[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Munizioni perforanti per una 7,62 mm[8dadfc] (100)","[DECEA3]分解: [ffffff]AP 7.62mm弾[8dadfc] (100)","[DECEA3]분해: [ffffff]AP 7.62mm 탄약[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Przeciwpancerna amunicja 7,62 mm[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munição 7.62 mm AP[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Бронебойные патроны 7,62 мм[8dadfc] (100)","[DECEA3]Demonte: [ffffff]AP 7,62 mm Mühimmat[8dadfc] (100)","[DECEA3]拆卸: [ffffff]7.62毫米穿甲弹[8dadfc] (100)","[DECEA3]拆卸: [ffffff]AP 7.62 毫米彈藥[8dadfc] (100)"
disa762mmBulletBall100,items,Item,,,"[DECEA3]Disassembled:[ffffff] 7.62mm[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] 7,62-mm-Munition[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munición de 7,62 mm[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Munition cal. 7,62 mm[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Munizioni per una 7,62 mm[8dadfc] (100)","[DECEA3]分解: [ffffff]7.62mm弾[8dadfc] (100)","[DECEA3]분해: [ffffff]7.62mm 탄약[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Amunicja 7,62 mm[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munição 7.62 mm[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Патроны 7,62 мм[8dadfc] (100)","[DECEA3]Demonte: [ffffff]7,62 mm Mühimmat[8dadfc] (100)","[DECEA3]拆卸: [ffffff]7.62毫米弹药[8dadfc] (100)","[DECEA3]拆卸: [ffffff]7.62 毫米彈藥[8dadfc] (100)"
disa762mmBulletHP100,items,Item,,,"[DECEA3]Disassembled:[ffffff] 7.62mm, HiPower[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] HiPower-7,62-mm-Munition[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munición expansiva de 7.62 mm[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Munition HtePuissance cal. 7,62 mm[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Munizioni HiPower per 7,62 mm[8dadfc] (100)","[DECEA3]分解: [ffffff]ハイパワー7.62mm弾[8dadfc] (100)","[DECEA3]분해: [ffffff]하이파워 7.62mm 탄약[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Wzmocniona amunicja 7,62 mm[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munição 7.62 mm de alto desempenho[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Усиленные патроны 7,62 мм[8dadfc] (100)","[DECEA3]Demonte: [ffffff]HiPower 7,62 mm Mühimmatı[8dadfc] (100)","[DECEA3]拆卸: [ffffff]7.62毫米马格南空心弹[8dadfc] (100)","[DECEA3]拆卸: [ffffff]HiPower 7.62毫米彈藥[8dadfc] (100)"
disa9mmBulletAP100,items,Item,,,"[DECEA3]Disassembled:[ffffff] 9mm, AP[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Panzerbrechende 9-mm-Munition[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munición con perforación de armadura de 9 mm[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Munition AP cal. 9 mm[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Munizioni perforanti per 9 mm[8dadfc] (100)","[DECEA3]分解: [ffffff]AP 9mm弾[8dadfc] (100)","[DECEA3]분해: [ffffff]AP 9mm 탄약[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Przeciwpancerna amunicja 9 mm[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munição 9 mm AP[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Бронебойные патроны 9 мм[8dadfc] (100)","[DECEA3]Demonte: [ffffff]AP 9 mm Mühimmat[8dadfc] (100)","[DECEA3]拆卸: [ffffff]9毫米穿甲弹[8dadfc] (100)","[DECEA3]拆卸: [ffffff]AP 9 毫米彈藥[8dadfc] (100)"
disa9mmBulletBall100,items,Item,,,"[DECEA3]Disassembled:[ffffff] 9mm[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] 9-mm-Munition[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munición de 9 mm[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Munition cal. 9 mm[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Munizioni per 9 mm[8dadfc] (100)","[DECEA3]分解: [ffffff]9mm弾[8dadfc] (100)","[DECEA3]분해: [ffffff]9mm 탄약[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Amunicja 9 mm[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munição 9 mm[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Патроны 9 мм[8dadfc] (100)","[DECEA3]Demonte: [ffffff]9 mm Mühimmat[8dadfc] (100)","[DECEA3]拆卸: [ffffff]9毫米弹药[8dadfc] (100)","[DECEA3]拆卸: [ffffff]9 毫米彈藥[8dadfc] (100)"
disa9mmBulletHP100,items,Item,,,"[DECEA3]Disassembled:[ffffff] 9mm, HiPower[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] HiPower-9-mm-Munition[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munición expansiva de 9 mm[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Munition HtePuissance cal. 9 mm[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Munizioni HiPower per 9 mm[8dadfc] (100)","[DECEA3]分解: [ffffff]ハイパワー9mm弾[8dadfc] (100)","[DECEA3]분해: [ffffff]하이파워 9mm 탄약[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Wzmocniona amunicja 9 mm[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Munição 9 mm de alto desempenho[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Усиленные патроны 9 мм[8dadfc] (100)","[DECEA3]Demonte: [ffffff]HiPower 9 mm Mühimmatı[8dadfc] (100)","[DECEA3]拆卸: [ffffff]9毫米空心弹[8dadfc] (100)","[DECEA3]拆卸: [ffffff]HiPower 9毫米彈藥[8dadfc] (100)"
disaArrowExploding100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Arrow, Exploding[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Sprengpfeil (Munition)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha explosiva (munición)[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Flèche explosive (munition)[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Freccia esplosiva (Munizioni)[8dadfc] (100)","[DECEA3]分解: [ffffff]爆発矢（弾薬）[8dadfc] (100)","[DECEA3]분해: [ffffff]폭발 화살 (탄약)[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Wybuchowa strzała (amunicja)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha Explosiva (Munição)[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Взрывная стрела (боеприпасы)[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Patlayan Ok (Mühimmat)[8dadfc] (100)","[DECEA3]拆卸: [ffffff]爆炸箭（弹药）[8dadfc] (100)","[DECEA3]拆卸: [ffffff]爆炸箭（彈藥）[8dadfc] (100)"
disaArrowFlaming100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Arrow, Flaming[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Feuerpfeil (Munition)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha en llamas (munición)[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Flèche enflammée (munition)[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Freccia di fuoco (Munizioni)[8dadfc] (100)","[DECEA3]分解: [ffffff]燃焼矢（弾薬）[8dadfc] (100)","[DECEA3]분해: [ffffff]불화살 (탄약)[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Płonąca strzała (amunicja)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha Flamejante (Munição)[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Зажигательная стрела (боеприпасы)[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Alevli Ok (Mühimmat)[8dadfc] (100)","[DECEA3]拆卸: [ffffff]燃烧箭（弹药）[8dadfc] (100)","[DECEA3]拆卸: [ffffff]燃燒箭（彈藥）[8dadfc] (100)"
disaArrowIron100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Arrow, Iron[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Eisenpfeil (Munition)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha de hierro (munición)[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Flèche en fer (munition)[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Freccia di ferro (Munizioni)[8dadfc] (100)","[DECEA3]分解: [ffffff]鉄矢（弾薬）[8dadfc] (100)","[DECEA3]분해: [ffffff]철제 화살 (탄약)[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Żelazna strzała (amunicja)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha de Ferro (Munição)[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Железная стрела (боеприпасы)[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Demir Ok (Mühimmat)[8dadfc] (100)","[DECEA3]拆卸: [ffffff]铁箭（弹药）[8dadfc] (100)","[DECEA3]拆卸: [ffffff]鐵箭（彈藥）[8dadfc] (100)"
disaArrowSteelAP100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Arrow, Steel[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Stahlpfeil (Munition)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha de acero (munición)[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Flèche en acier (munition)[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Freccia di acciaio (Munizioni)[8dadfc] (100)","[DECEA3]分解: [ffffff]鉄鋼矢（弾薬）[8dadfc] (100)","[DECEA3]분해: [ffffff]강철 화살 (탄약)[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Stalowa strzała (amunicja)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha de Aço (Munição)[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Стальная стрела (боеприпасы)[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Çelik Ok (Mühimmat)[8dadfc] (100)","[DECEA3]拆卸: [ffffff]钢箭（弹药）[8dadfc] (100)","[DECEA3]拆卸: [ffffff]鋼箭（彈藥）[8dadfc] (100)"
disaArrowStone100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Arrow, Stone[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Steinpfeil (Munition)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha de piedra (munición)[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Flèche en pierre (munition)[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Freccia di pietra (Munizioni)[8dadfc] (100)","[DECEA3]分解: [ffffff]石矢（弾薬）[8dadfc] (100)","[DECEA3]분해: [ffffff]돌 화살 (탄약)[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Kamienna strzała (amunicja)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Flecha de Pedra (Munição)[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Каменная стрела (боеприпасы)[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Taş Ok (Mühimmat)[8dadfc] (100)","[DECEA3]拆卸: [ffffff]石箭（弹药）[8dadfc] (100)","[DECEA3]拆卸: [ffffff]石箭（彈藥）[8dadfc] (100)"
disaCrossbowBoltExploding100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Bolt, Exploding[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Sprengbolzen für Armbrüste[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Saetas explosiva para ballesta[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Carreaux d'arbalète explosifs[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Dardi per balestra esplosivi[8dadfc] (100)","[DECEA3]分解: [ffffff]クロスボウ用爆発ボルト[8dadfc] (100)","[DECEA3]분해: [ffffff]폭발 석궁 볼트[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Wybuchowe bełty[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Virotes de Besta Explosivos[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Взрывные болты для арбалета[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Patlayan Arbalet Oku[8dadfc] (100)","[DECEA3]拆卸: [ffffff]爆炸弩箭[8dadfc] (100)","[DECEA3]拆卸: [ffffff]爆炸十字弓箭[8dadfc] (100)"
disaCrossbowBoltFlaming100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Bolt, Flaming[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Feuerbolzen für Armbrüste (Munition)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Saeta en llamas para ballesta (munición)[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Carreau d'arbalète enflammé (munition)[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Dardo per balestra infuocato (Munizioni)[8dadfc] (100)","[DECEA3]分解: [ffffff]クロスボウ用燃焼ボルト（弾薬）[8dadfc] (100)","[DECEA3]분해: [ffffff]불 석궁 볼트 (탄약)[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Płonący bełt (amunicja)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Virotes de Besta Flamejantes (Munição)[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Зажигательный болт для арбалета (боеприпасы)[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Alevli Arbalet Oku (Mühimmat)[8dadfc] (100)","[DECEA3]拆卸: [ffffff]燃烧弩箭（弹药）[8dadfc] (100)","[DECEA3]拆卸: [ffffff]燃燒十字弓箭（彈藥）[8dadfc] (100)"
disaCrossbowBoltIron100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Bolt, Iron[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Eisenbolzen für Armbrüste (Munition)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Saeta de hierro para ballesta (munición)[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Carreau d'arbalète en fer (munition)[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Dardo per balestra di ferro (Munizioni)[8dadfc] (100)","[DECEA3]分解: [ffffff]クロスボウ用鉄ボルト（弾薬）[8dadfc] (100)","[DECEA3]분해: [ffffff]철제 석궁 볼트 (탄약)[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Żelazny bełt (amunicja)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Virotes de Besta de Ferro (Munição)[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Железный болт для арбалета (боеприпасы)[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Demir Arbalet Oku (Mühimmat)[8dadfc] (100)","[DECEA3]拆卸: [ffffff]铁弩箭（弹药）[8dadfc] (100)","[DECEA3]拆卸: [ffffff]鐵十字弓箭（彈藥）[8dadfc] (100)"
disaCrossbowBoltSteelAP100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Bolt, Steel[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Stahlbolzen für Armbrüste (Munition)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Saeta de acero para ballesta (munición)[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Carreau d'arbalète en acier (munition)[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Dardo per balestra d'acciaio (Munizioni)[8dadfc] (100)","[DECEA3]分解: [ffffff]クロスボウ用鉄鋼ボルト（弾薬）[8dadfc] (100)","[DECEA3]분해: [ffffff]강철 석궁 볼트 (탄약)[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Stalowy bełt (amunicja)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Virotes de Besta de Aço (Munição)[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Стальной болт для арбалета (боеприпасы)[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Çelik Arbalet Oku (Mühimmat)[8dadfc] (100)","[DECEA3]拆卸: [ffffff]钢弩箭（弹药）[8dadfc] (100)","[DECEA3]拆卸: [ffffff]鋼十字弓箭（彈藥）[8dadfc] (100)"
disaCrossbowBoltStone100,items,Item,,,"[DECEA3]Disassembled:[ffffff] Bolt, Stone[8dadfc] (100)",,"[DECEA3]Zerlegt:[ffffff] Steinbolzen für Armbrüste (Munition)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Saeta de piedra para ballesta (munición)[8dadfc] (100)","[DECEA3]Démonté: [ffffff]Carreau d'arbalète en pierre (munition)[8dadfc] (100)","[DECEA3]Smontato: [ffffff]Dardo per balestra di pietra (Munizioni)[8dadfc] (100)","[DECEA3]分解: [ffffff]クロスボウ用石ボルト（弾薬）[8dadfc] (100)","[DECEA3]분해: [ffffff]돌 석궁 볼트 (탄약)[8dadfc] (100)","[DECEA3]Zdemontowane: [ffffff]Kamienny bełt (amunicja)[8dadfc] (100)","[DECEA3]Desmontado: [ffffff]Virotes de Besta de Pedra (Munição)[8dadfc] (100)","[DECEA3]Разобранный: [ffffff]Каменный болт для арбалета (боеприпасы)[8dadfc] (100)","[DECEA3]Demonte: [ffffff]Taş Arbalet Oku (Mühimmat)[8dadfc] (100)","[DECEA3]拆卸: [ffffff]石头弩箭（弹药）[8dadfc] (100)","[DECEA3]拆卸: [ffffff]石十字弓箭（彈藥）[8dadfc] (100)"
