Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
plantedBlueberry3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Heidelbeerpflanze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Planta de moras[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Plant de myrtille[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Pianta di mirtilli[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] ブルーベリー[ddcdfa] x25[-]","[00ff00]수확[ffffff] 블루베리[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Czarna jagoda — roślina[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Planta de mirtilo[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Растение «Черника»[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Yabanmersini Bitkisi[ddcdfa] x25[-]","[00ff00]收集[ffffff] 蓝莓植株[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 藍莓植株[ddcdfa] x25[-]"
plantedChrysanthemum1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Chrysanthemum[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Chrysantheme[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Crisantemo[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Chrysanthème[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Crisantemo[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 菊（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 국화[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Chryzantema[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Crisântemo[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Хризантема[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Krizantem[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 菊花（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 菊花（種子）[ddcdfa] x25[-]"
plantedChrysanthemum2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Chrysanthemum[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Chrysantheme[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Crisantemo[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Chrysanthème[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Crisantemo[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] 菊（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 국화[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Chryzantema[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Crisântemo[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Хризантема[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Krizantem[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 菊花[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 菊花[ddcdfa] x25[-]"
plantedChrysanthemum3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Chrysantheme[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Crisantemo[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Chrysanthème[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Crisantemo[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] 菊[ddcdfa] x25[-]","[00ff00]수확[ffffff] 국화[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Chryzantema[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Crisântemo[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Хризантема[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Krizantem[ddcdfa] x25[-]","[00ff00]收集[ffffff] 菊花[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 菊花[ddcdfa] x25[-]"
plantedCoffee1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Coffee[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Kaffee[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Café[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Café[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Caffè[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] コーヒー（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 커피[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Kawa[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Café[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Кофейное дерево[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Kahve[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 咖啡（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 咖啡（種子）[ddcdfa] x25[-]"
plantedCoffee2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Coffee[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Kaffee[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Café[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Café[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Caffè[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] コーヒー（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 커피[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Kawa[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Café[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Кофейное дерево[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Kahve[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 咖啡[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 咖啡[ddcdfa] x25[-]"
plantedCoffee3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Kaffeepflanze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Planta de café[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Plant de café[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Pianta di caffè[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] コーヒー[ddcdfa] x25[-]","[00ff00]수확[ffffff] 커피[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Kawa — roślina[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Planta de café[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Растение «Кофейное дерево»[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Kahve Bitkisi[ddcdfa] x25[-]","[00ff00]收集[ffffff] 咖啡植株[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 咖啡樹[ddcdfa] x25[-]"
plantedCorn1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Corn[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Mais[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Maíz[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Maïs[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Granoturco[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] トウモロコシ（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 옥수수[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Kukurydza[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Milho[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Кукуруза[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Mısır[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 玉米（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 玉米（種子）[ddcdfa] x25[-]"
plantedCorn2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Corn[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Mais[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Maíz[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Maïs[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Granoturco[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] トウモロコシ（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 옥수수[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Kukurydza[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Milho[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Кукуруза[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Mısır[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 玉米[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 玉米[ddcdfa] x25[-]"
plantedCorn3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Maispflanze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Planta de maíz[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Plant de maïs[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Pianta di granoturco[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] トウモロコシ[ddcdfa] x25[-]","[00ff00]수확[ffffff] 옥수수[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Kukurydza — roślina[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Planta de milho[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Растение «Кукуруза»[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Mısır Bitkisi[ddcdfa] x25[-]","[00ff00]收集[ffffff] 玉米植株[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 玉米植株[ddcdfa] x25[-]"
plantedCotton1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Cotton[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Baumwolle[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Algodón[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Coton[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Cotone[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 綿花（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 목화[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Bawełna[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Algodão[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Хлопок[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Pamuk[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 棉花（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 棉花（種子）[ddcdfa] x25[-]"
plantedCotton2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Cotton[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Baumwolle[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Algodón[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Coton[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Cotone[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] 綿花（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 목화[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Bawełna[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Algodão[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Хлопок[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Pamuk[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 棉花[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 棉花[ddcdfa] x25[-]"
plantedCotton3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Baumwollpflanze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Planta de algodón[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Plant de coton[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Pianta di cotone[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] 綿花[ddcdfa] x25[-]","[00ff00]수확[ffffff] 목화[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Bawełna — roślina[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Planta de algodão[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Растение «Хлопок»[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Pamuk Bitkisi[ddcdfa] x25[-]","[00ff00]收集[ffffff] 棉花植株[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 棉花植株[ddcdfa] x25[-]"
plantedGoldenrod1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Goldenrod[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Goldrute[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Vara de oro[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Gerbe d'or[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Verga d'oro[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] アキノキリンソウ（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 미역취[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Nawłoć[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Solidago[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Золотарник[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Altınbaşak[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 秋麒麟（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 麒麟草（種子）[ddcdfa] x25[-]"
plantedGoldenrod2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Goldenrod[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Goldrute[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Vara de oro[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Gerbe d'or[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Verga d'oro[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] アキノキリンソウ（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 미역취[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Nawłoć[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Solidago[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Золотарник[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Altınbaşak[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 秋麒麟[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 麒麟草[ddcdfa] x25[-]"
plantedGoldenrod3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Goldrutenpflanze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Flor de vara de oro[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Fleur de gerbe d'or[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Fiore di verga d'oro[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] アキノキリンソウの花[ddcdfa] x25[-]","[00ff00]수확[ffffff] 미역취 꽃[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Nawłoć — kwiat[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Flor de solidago[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Цветок золотарника[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Altınbaşak Çiçeği[ddcdfa] x25[-]","[00ff00]收集[ffffff] 秋麒麟花[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 麒麟草花[ddcdfa] x25[-]"
plantedGraceCorn1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Super Corn[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Super-Mais[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Supermaíz[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Super maïs[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Granoturco super[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] スーパーコーン（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 슈퍼 옥수수[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Super kukurydza[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Supermilho[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Суперкукуруза[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Süper Mısır[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 超级玉米（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 超級玉米（種子）[ddcdfa] x25[-]"
plantedGraceCorn2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Super Corn[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Super-Mais[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Supermaíz[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Super maïs[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Granoturco super[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] スーパーコーン（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 슈퍼 옥수수[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Super kukurydza[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Supermilho[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Суперкукуруза[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Süper Mısır[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 超级玉米[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 超級玉米[ddcdfa] x25[-]"
plantedGraceCorn3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Super-Mais[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Supermaíz[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Super maïs[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Granoturco super[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] スーパーコーン[ddcdfa] x25[-]","[00ff00]수확[ffffff] 슈퍼 옥수수[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Super kukurydza[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Supermilho[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Суперкукуруза[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Süper Mısır[ddcdfa] x25[-]","[00ff00]收集[ffffff] 超级玉米[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 超級玉米[ddcdfa] x25[-]"
plantedHop1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Hop[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Hopfen[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Lúpulo[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Houblon[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Luppolo[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] ホップ（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 홉[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Chmiel[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Lúpulo[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Хмель[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Şerbetçiotu[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 啤酒花（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 啤酒花（種子）[ddcdfa] x25[-]"
plantedHop2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Hop[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Hopfen[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Lúpulo[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Houblon[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Luppolo[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] ホップ（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 홉[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Chmiel[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Lúpulo[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Хмель[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Şerbetçiotu[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 啤酒花[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 啤酒花[ddcdfa] x25[-]"
plantedHop3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Hop Plant[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Hopfenpflanze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Planta de lúpulo[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Plant de houblon[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Pianta di luppolo[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] ホップ[ddcdfa] x25[-]","[00ff00]수확[ffffff] 홉[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Chmiel — roślina[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Planta de lúpulo[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Растение «Хмель»[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Şerbetçiotu Bitkisi[ddcdfa] x25[-]","[00ff00]收集[ffffff] 啤酒花植株[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 啤酒花植株[ddcdfa] x25[-]"
plantedMushroom1x25,blocks,Block,,,"[aaaaad][aaaaab][DECEA3]Seed[ffffff] Mushroom Spores[ddcdfa] x25[-]",,"[aaaaad][aaaaab][DECEA3]Samen[ffffff] Pilzsporen[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semilla[ffffff] Esporas de seta[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]graine[ffffff] Spores de champignon[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]seme[ffffff] Spore di fungo[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] キノコ胞子（種子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]씨앗[ffffff] 버섯 포자[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]nasiono[ffffff] Zarodniki grzybów[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]semente[ffffff] Esporos de cogumelos[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]семя[ffffff] Споры гриба[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]Tohum[ffffff] Mantar Sporları[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]种子[ffffff] 蘑菇孢子（种子）[ddcdfa] x25[-]","[aaaaad][aaaaab][DECEA3]種子[ffffff] 蘑菇孢子（種子）[ddcdfa] x25[-]"
plantedMushroom2x25,blocks,Block,,,"[DECEA3]Growing[ffffff] Mushrooms[ddcdfa] x25[-]",,"[DECEA3]Anbau[ffffff] Pilze[ddcdfa] x25[-]","[DECEA3]creciendo[ffffff] Setas[ddcdfa] x25[-]","[DECEA3]pousse[ffffff] Champignons[ddcdfa] x25[-]","[DECEA3]in crescita[ffffff] Funghi[ddcdfa] x25[-]","[DECEA3]生育中[ffffff] キノコ（生育中）[ddcdfa] x25[-]","[DECEA3]성장 중[ffffff] 버섯[ddcdfa] x25[-]","[DECEA3]rosnący[ffffff] Grzyby[ddcdfa] x25[-]","[DECEA3]cultivo[ffffff] Cogumelos[ddcdfa] x25[-]","[DECEA3]растет[ffffff] Грибы[ddcdfa] x25[-]","[DECEA3]Yetişen[ffffff] Mantarlar[ddcdfa] x25[-]","[DECEA3]生长中[ffffff] 蘑菇[ddcdfa] x25[-]","[DECEA3]生長中[ffffff] 蘑菇[ddcdfa] x25[-]"
plantedMushroom3HarvestDescx25,blocks,Block,,,"[00ff00]Harvest[ffffff] Mushrooms[ddcdfa] x25[-]",,"[00ff00]Sammeln[ffffff] Pilze[ddcdfa] x25[-]","[00ff00]Cosechar[ffffff] Setas[ddcdfa] x25[-]","[00ff00]Récolter[ffffff] Champignons[ddcdfa] x25[-]","[00ff00]Raccogli[ffffff] Funghi[ddcdfa] x25[-]","[00ff00]採取する：[ffffff] キノコ[ddcdfa] x25[-]","[00ff00]수확[ffffff] 버섯[ddcdfa] x25[-]","[00ff00]Pozyskaj[ffffff] Grzyby[ddcdfa] x25[-]","[00ff00]Colher[ffffff] Cogumelos[ddcdfa] x25[-]","[00ff00]Добыть[ffffff] Грибы[ddcdfa] x25[-]","[00ff00]Topla[ffffff] Mantarlar[ddcdfa] x25[-]","[00ff00]收集[ffffff] 蘑菇[ddcdfa] x25[-]","[00ff00]收穫[ffffff] 蘑菇[ddcdfa] x25[-]"
